song_name,artist_names,genres,parent_genres,album,release_date,spotify_track_id,yearly_streams,artist_ids
"No Me Conocen (Remix) [con DUKI, Rei & Tiago PZK]","BANDIDO, Duki, Rei, Tiago PZK","rkt, turreo, argentine trap, trap, trap latino, urbano latino","Hip Hop, Latin","No Me Conocen (Remix) (Con Duki, Rei & Tiago Pzk)",2021-06-16,7COGuXyTr12KvdaYXMqheC,56203420,"7CSpCpNGTK9589bTi44SzE, 1bAftSH8umNcGZ0uyV7LMg, 4IG1SDlwgNKzqTmjBrvY3K, 5Y3MV9DZ0d87NnVm56qSY1"
Bad Habits,Ed Sheeran,soft pop,Pop,= (Tour Edition),2020-00-00,6ex1Pz3pntgy4NPtxHXN2V,790603744,6eUKZXaKkcviH0Ku9w2n3V
WUSYANAME (feat. Youngboy Never Broke Again & Ty Dolla $ign),"Tyler The Creator, YoungBoy Never Broke Again, Ty Dolla $ign",,,CALL ME IF YOU GET LOST,2021-06-25,5B0kgjHULYJhAQkK5XsMoC,40440978,"4V8LLVI7PbaPR0K2TGSxFF, 7wlFDEWiM5OoIAt8RSli8b, 7c0XG5cIJTrrAgEC3ULPiq"
You Right,"Doja Cat, The Weeknd",,,Planet Her,2021-06-25,0k4d5YPDr1r7FX77VdqWez,246117321,"5cj0lLjcoR7YOSnhnX0Po5, 1Xyo4u8uXC1ZmMpatF05PJ"
AM Remix,"Nio Garcia, J Balvin, Bad Bunny","reggaeton, trap latino, latin, urbano latino",Latin,AM Remix,2021-06-24,05bfbizlM5AX6Mf1RRyMho,317876935,"5hdhHgpxyniooUiQVaPxQ0, 1vyhD5VmyZ7KMfW5gqLgo5, 4q3ewBCX7sLwd24euuV69X"
LEMONHEAD (feat. 42 Dugg),"Tyler The Creator, 42 Dugg",,,CALL ME IF YOU GET LOST,2021-06-25,5fbHRCsGpFIOLRtlhCRFDR,12182317,"4V8LLVI7PbaPR0K2TGSxFF, 45gHcnDnMC15sgx3VL7ROG"
SIR BAUDELAIRE (feat. DJ Drama),"Tyler The Creator, DJ Drama",southern hip hop,Hip Hop,CALL ME IF YOU GET LOST,2021-06-25,4ydmav4vl7hebadtfZtMrg,7640293,"4V8LLVI7PbaPR0K2TGSxFF, 5oNgAs7j5XcBMzWv3HAnHG"
JUGGERNAUT (feat. Lil Uzi Vert & Pharrell Williams),"Tyler The Creator, Lil Uzi Vert, Pharrell Williams","melodic rap, ",Hip Hop,CALL ME IF YOU GET LOST,2021-06-25,7z4xW9WY86uH3gd1V9pfCM,16755512,"4V8LLVI7PbaPR0K2TGSxFF, 4O15NlyKLIASxsJ0PrXPfz, 2RdwBSPQiwcmiDo9kixcl8"
CORSO,Tyler The Creator,,,CALL ME IF YOU GET LOST,2021-06-25,46oHvXwpEZOFX518we1nJD,9503981,4V8LLVI7PbaPR0K2TGSxFF
HOT WIND BLOWS (feat. Lil Wayne),"Tyler The Creator, Lil Wayne","rap, hip hop",Hip Hop,CALL ME IF YOU GET LOST,2021-06-25,3JJL91ilRV6fXhKqu0FGXs,9889197,"4V8LLVI7PbaPR0K2TGSxFF, 55Aa2cqylxrFIXC767Z865"
MASSA,Tyler The Creator,,,CALL ME IF YOU GET LOST,2021-06-25,2goHCrsDJaflEwQ930ef0o,6958729,4V8LLVI7PbaPR0K2TGSxFF
SWEET / I THOUGHT YOU WANTED TO DANCE (feat. Brent Faiyaz & Fana Hues),"Tyler The Creator, Brent Faiyaz, Fana Hues","r&b, alternative r&b",R&B,CALL ME IF YOU GET LOST,2021-06-25,3EG9FJ0ToLfgnc1IG2Z1wz,9142721,"4V8LLVI7PbaPR0K2TGSxFF, 3tlXnStJ1fFhdScmQeLpuG, 4yJHrytMK7mqtKsXVGaBNg"
RUNITUP (feat. Teezo Touchdown),"Tyler The Creator, Teezo Touchdown",,,CALL ME IF YOU GET LOST,2021-06-25,13HsOwrwTA5HgLuoaDHncP,6666154,"4V8LLVI7PbaPR0K2TGSxFF, 0fGcIStdT1OpFFhOC7Wp36"
Ain't Shit,Doja Cat,,,Planet Her,2021-06-25,5lAnYvAIkSDNXqfo7DyFUm,204017648,5cj0lLjcoR7YOSnhnX0Po5
I Don't Do Drugs (feat. Ariana Grande),"Doja Cat, Ariana Grande",pop,Pop,Planet Her,2021-06-25,0FFsgUoFibYISzMxuGS61W,16756510,"5cj0lLjcoR7YOSnhnX0Po5, 66CXWjxzNUsdJxJ2JdwvnR"
MANIFESTO (feat. Domo Genesis),"Tyler The Creator, Domo Genesis",,,CALL ME IF YOU GET LOST,2021-06-25,6qouBO0wJtYc3k7DfKRUBx,5268933,"4V8LLVI7PbaPR0K2TGSxFF, 6vHBuUxrcpn1do5UaEJ7g6"
WILSHIRE,Tyler The Creator,,,CALL ME IF YOU GET LOST,2021-06-25,1pbbsI2KGPOMu0HmuGccBu,4657054,4V8LLVI7PbaPR0K2TGSxFF
RISE! (feat. DAISY WORLD),"Tyler The Creator, DAISY WORLD",,,CALL ME IF YOU GET LOST,2021-06-25,4Hta7Oy5W9HD0UgT1P8PPV,4475107,"4V8LLVI7PbaPR0K2TGSxFF, 53rBi3LpNcMJUTSANS6uYT"
Woman,Doja Cat,,,Planet Her,2021-06-25,6Uj1ctrBOjOas8xZXGqKk4,493163270,5cj0lLjcoR7YOSnhnX0Po5
MOMMA TALK,Tyler The Creator,,,CALL ME IF YOU GET LOST,2021-06-25,2HrRwAKgIzjTeuKoaj4akH,2478286,4V8LLVI7PbaPR0K2TGSxFF
BLESSED,Tyler The Creator,,,CALL ME IF YOU GET LOST,2021-06-25,2X5m6irq8boS50Efx4oWew,2427252,4V8LLVI7PbaPR0K2TGSxFF
SAFARI,Tyler The Creator,,,CALL ME IF YOU GET LOST,2021-06-25,09xpQPfKWdio1wx6v17dGa,2470289,4V8LLVI7PbaPR0K2TGSxFF
Naked,Doja Cat,,,Planet Her,2021-06-25,0CsR9Y9SnC6ZWmekmVqSHz,3825842,5cj0lLjcoR7YOSnhnX0Po5
Get Into It (Yuh),Doja Cat,,,Planet Her,2021-06-25,0W6I02J9xcqK8MtSeosEXb,194723942,5cj0lLjcoR7YOSnhnX0Po5
Payday (feat. Young Thug),"Doja Cat, Young Thug","rap, melodic rap, trap",Hip Hop,Planet Her,2021-06-25,2HolBGR6tpiWI80MXoV1dJ,3715628,"5cj0lLjcoR7YOSnhnX0Po5, 50co4Is1HCEo8bhOyUWKpn"
Love To Dream,Doja Cat,,,Planet Her,2021-06-25,6Q9IUoBTNLHgBib1FSFGbj,2105218,5cj0lLjcoR7YOSnhnX0Po5
Sommergewitter,Pashanim,german hip hop,Hip Hop,Sommergewitter,2021-06-24,2H7jZg2HliuQhZjfBblLrZ,26325464,34LetYSjEuG2fBb4Z8PwPg
Been Like This,Doja Cat,,,Planet Her,2021-06-25,7y3xU9vEC1s8DSuuoSYKih,3560106,5cj0lLjcoR7YOSnhnX0Po5
Options (feat. JID),"Doja Cat, JID",,,Planet Her,2021-06-25,1ayV64ur8VWgc6OPtPRl1q,2743002,"5cj0lLjcoR7YOSnhnX0Po5, 6U3ybJ9UHNKEdsH7ktGBZ7"
Red Light Green Light,DaBaby,,,Red Light Green Light,2021-06-25,1YDebgap5OFwXEBG18NJvy,30130300,4r63FhuTkUYltbVAg5TQnk
Imagine,Doja Cat,,,Planet Her,2021-06-25,5CC5krEgwJXuoA0F9scOFg,1044851,5cj0lLjcoR7YOSnhnX0Po5
Alone,Doja Cat,,,Planet Her,2021-06-25,45Nc6nYgV3yBvAeRaZt689,942629,5cj0lLjcoR7YOSnhnX0Po5
"Não, Não Vou",Mari Fernandez,"piseiro, sertanejo, forró, arrocha, agronejo, sertanejo universitário","Country, Latin",Piseiro Sofrência,2021-04-29,0xBQvhJAm6f7J142ympKOn,36856443,0BHm7qbh3ENxvXzkQAG7MP
Sexo Virtual,Rauw Alejandro,"reggaeton, urbano latino, trap latino, latin",Latin,VICE VERSA,2021-06-25,0giiXonRhODYy4J1iy4Lb3,40476925,1mcTU81TzQhprhouKaTkpq
Nothing Else Matters,"Miley Cyrus, WATT, Elton John, Yo-Yo Ma, Robert Trujillo, Chad Smith","classical, chamber music, rap metal, rap rock","Classical, Metal, Rock",Nothing Else Matters,2021-06-22,2mC33mxgLJN3IT65MGN3B0,846251,"5YGY8feqx7naU7z4HrwZM6, 4olE3I5QU0dvSR7LIpqTXc, 3PhoLpVuITZKcymswpck5b, 5Dl3HXZjG6ZOWT5cV375lk, 3rROvEsUJJ9y55g1PLaA16, 4DW34vji6G9GgGY0k2mic7"
OHMAMI,Chase Atlantic,,,OHMAMI,2021-06-25,2zVaxB54fNngkbWs5uZnla,823076,7cYEt1pqMgXJdq00hAwVpT
Meu Pedaço de Pecado,João Gomes,"piseiro, forró, sertanejo, arrocha, brega","Country, Latin",Eu Tenho a Senha,2021-06-01,2kJRlOyrxsy7Ot3c5TZ8Q6,115560330,4JNo6Q5KdcRf1vtSX9mB0S
All Eyes On Me,Bo Burnham,comedy,Country,Inside (The Songs),2021-06-10,3rV5y8rcQrwRt9fWGLmjOQ,12468173,2Waw2sSbqvAwK8NwACNjVo
Reckless,Madison Beer,,,Reckless,2021-06-04,5ajjAnNRh8bxFvaVHzpPjh,64933615,2kRfqPViCqYdSGhYSM9R0Q
As the World Caves In,Sarah Cothran,,,As the World Caves In,2021-06-10,2xXNLutYAOELYVObYb1C1S,17682130,3kft86DbqCNr7rjq3pEj0G
Tiroteo - Remix,"Marc Seguí, Rauw Alejandro, Pol Granch","reggaeton, urbano latino, trap latino, latin, ",Latin,Tiroteo (Remix),2021-04-01,4OwhwvKESFtuu06dTgct7i,186579059,"5FQ8tBUtIamA2hRtatrYUF, 1mcTU81TzQhprhouKaTkpq, 1aMt4A5jrQHxDYyC7rXgV0"
"Nicky Jam: Bzrp Music Sessions, Vol. 41","Bizarrap, Nicky Jam","argentine trap, trap latino, urbano latino, reggaeton, latin","Hip Hop, Latin","Nicky Jam: Bzrp Music Sessions, Vol. 41",2021-06-30,03LfOYi0icz4souspZVVhq,80323165,"716NhGYqD1jl2wI1Qkgq36, 1SupJlEpv7RS2tPNRaHViT"
Wasting Time ( feat. Drake & The Neptunes ),"Brent Faiyaz, Drake, The Neptunes","r&b, rap, hip hop, ","Hip Hop, R&B",Wasting Time ( feat. Drake & The Neptunes ),2021-07-01,48WidxP9CqyYtk97pwGZ3c,7749576,"3tlXnStJ1fFhdScmQeLpuG, 3TVXtAsR1Inumwj472S9r4, 0KuF7reCTOZwV7YJnHQqgr"
Wrecked,Imagine Dragons,,,Mercury - Act 1,2021-09-03,149BxWeweaCqmsyedkNiiE,23904284,53XhwfbYqKCa1cC15pYq2q
Renegade (feat. Taylor Swift),"Big Red Machine, Taylor Swift",,,Renegade (feat. Taylor Swift),2021-07-02,1aU1wpYBSpP0M6IiihY5Ue,4557806,"7gXy60xRcwYujBFoYHnR2O, 06HL4z0CvFAxyc27GXpf02"
In Da Getto,"J Balvin, Skrillex","reggaeton, latin, dubstep, edm, electro, electronic","Electronic, Hip Hop, Latin",JOSE,2021-09-10,1q0PYXTbDsirp2l74ng6pn,219027343,"1vyhD5VmyZ7KMfW5gqLgo5, 5he5w2lnU9x7JFhnwcekXX"
Lieben wir,Shirin David,"german hip hop, german pop","Hip Hop, Pop",Lieben wir,2021-07-01,49gzU1IS1B6P3GATSZ5eCE,2586942,0JBdTCGs111JKKYfLqOEBa
If You Really Love Me (How Will I Know),"David Guetta, MistaJam, John Newman","edm, dance, ",Electronic,If You Really Love Me (How Will I Know),2021-07-02,1V7bZ9gEIwFQpm8yGxRHNA,890810,"1Cs0zKBU1kc0i8ypK3B9ai, 3qi5fhSI6aUecvRN0XqIJ2, 34v5MVKeQnIo0CWYMbbrPf"
I Believed It (feat. Mac Miller),"dvsn, Ty Dolla $ign, Mac Miller","alternative r&b, ",R&B,I Believed It (feat. Mac Miller),2021-07-01,6oIahjoSHQ3GQJg0hrLdzY,841137,"7e1ICztHM2Sc4JNLxeMXYl, 7c0XG5cIJTrrAgEC3ULPiq, 4LLpKhyESsyAXpc4laK94U"
Vaccine,Logic,,,Vaccine,2021-07-02,3SDCwIs4eizbx4rDIgB9Lf,783292,4xRYI6VqpkE3UwrDrAZL8L
Aquelas Coisas,João Gomes,"piseiro, forró, sertanejo, arrocha, brega","Country, Latin",Eu Tenho a Senha,2021-06-01,0FqVtQxRD3HsPltldG5v5M,41233364,4JNo6Q5KdcRf1vtSX9mB0S
MORENA,Luan Santana,"sertanejo, sertanejo universitário, arrocha","Country, Latin",MORENA,2021-06-17,4PQdrXMDHDPl1RczrrlADd,59659565,3qvcCP2J0fWi0m0uQDUf6r
Love Tonight (Edit),Shouse,,,Love Tonight,2017-12-14,6OufwUcCqo81guU2jAlDVP,161859184,2TcGJdSOiOvITBzhvfX8XB
Party In The U.S.A.,Miley Cyrus,,,The Time Of Our Lives (International Version),2009-01-01,3E7dfMvvCLUddWissuqMwr,2796605,5YGY8feqx7naU7z4HrwZM6
Sweet Home Alabama,Lynyrd Skynyrd,"southern rock, classic rock, rock",Rock,Second Helping (Expanded Edition),1974-04-15,7e89621JPkKaeDSTQ3avtg,773527,4MVyzYMgTwdP7Z49wAZHx0
Chicken Fried,Zac Brown Band,"country, acoustic country",Country,The Foundation,2008-11-17,3eBnEo9WL34ulBCZlLpUQO,754682,6yJCxee7QumYr820xdIsjo
Born in the U.S.A.,Bruce Springsteen,,,Born In The U.S.A.,1984-06-04,0dOg1ySSI7NkpAe89Zo0b9,736243,3eqjTLE0HfPfh78zjh6TqT
Fortunate Son,Creedence Clearwater Revival,"classic rock, southern rock, country rock",Rock,Willy And The Poor Boys (Expanded Edition),1969-11-02,4BP3uh0hFLFRb5cjsgLqDh,735010,3IYUhFvPQItj6xySrBmZkd
A Tu Merced,Bad Bunny,"reggaeton, trap latino, latin, urbano latino",Latin,YHLQMDLG,2020-02-29,4r9jkMEnArtWGH2rL2FZl0,1393864,4q3ewBCX7sLwd24euuV69X
Here's Your Perfect,Jamie Miller,,,Here's Your Perfect,2021-04-30,2aTKrdenCq5qBOoJPFdn4P,74387903,2LkkwxA19J8C52wPQl5bG6
Hotel California - 2013 Remaster,Eagles,"classic rock, soft rock",Rock,Hotel California (2013 Remaster),1976-12-08,40riOy7x9W7GXjyGp4pjAv,683531,0ECwFtbIWEVNwjlrfc6xoL
Uptown Funk (feat. Bruno Mars),"Mark Ronson, Bruno Mars",,,Uptown Special,2015-01-12,32OlwWuMpZ6b0aN2RZOeMS,1598992,"3hv9jJF3adDNsBSIQDqcjp, 0du5cEVh5yTK9QJze8zA0C"
double take,Dhruv,,,rapunzel,2022-01-21,0QzuaeCEEOV40Pn7IvKEny,111113049,70NcAr4ZtA3FAqU16iQZSb
De Museo,Bad Bunny,"reggaeton, trap latino, latin, urbano latino",Latin,De Museo,2021-07-06,267NGliXM8YLVZiKAD9Otm,23522718,4q3ewBCX7sLwd24euuV69X
Three Lions (Football's Coming Home),Baddiel Skinner & Lightning Seeds,,,Three Lions,2010-06-07,0Ai6qtPfiEYGCqBGJYWD1W,3497535,3LtYMPncqtiugGwOuuLq3h
Volando - Remix,"Mora, Bad Bunny, Sech","urbano latino, reggaeton, trap latino, latin",Latin,Volando (Remix),2021-07-08,0G2zPzWqVjR68iNPmx2TBe,277114779,"0Q8NcsJwoCbZOHHW63su5S, 4q3ewBCX7sLwd24euuV69X, 77ziqFxp5gaInVrF2lj4ht"
FULANITO,"Becky G, El Alfa","reggaeton, latin, dembow, urbano latino",Latin,FULANITO,2021-06-03,59L8x0xy8njj75vzVCPMqg,50660859,"4obzFoKoKRHIphyHzJ35G3, 2oQX8QiMXOyuqbcZEFsZfm"
Permission to Dance,BTS,k-pop,Pop,Permission to Dance,2021-07-23,3XYRV7ZSHqIRDG87DKTtry,280078425,3Nrfpe0tUJi4K4DXYWgMUX
STAY (with Justin Bieber),"The Kid LAROI, Justin Bieber",,,F*CK LOVE 3+: OVER YOU,2021-07-27,567e29TDzLwZwfDuEpGTwo,1216077334,"2tIP7SsRs7vjIcLrU85W8J, 1uNFoZAHBGtllmzznpCI3s"
NDA,Billie Eilish,,,Happier Than Ever,2021-07-30,38GBNKZUhfBkk3oNlWzRYd,71497113,6qqNVTkY8uBg9cP3Jd7DAH
Motley Crew,Post Malone,,,Motley Crew,2021-07-09,40uMIn2zJLAQhNXghRjBed,113425265,246dkjvS1zLTtiykXe5h60
The Jackie (with J. Cole & Lil Tjay),"Bas, J. Cole, Lil Tjay","rap, brooklyn drill, melodic rap",Hip Hop,The Jackie (with J. Cole & Lil Tjay),2021-07-09,15qKrPi4Kg0z7g9HlwWyeb,4182508,"70gP6Ry4Uo0Yx6uzPIdaiJ, 6l3HvQ5sa6mXTsMTB19rO5, 6jGMq4yGs7aQzuGsMgVgZR"
Sobrio,Maluma,"reggaeton, latin, urbano latino",Latin,Sobrio,2021-07-08,4HzqWEdAbzcVFDv0pvxV4w,227734710,1r4hJ1h58CWwUQe3MxPuau
Clash (feat. Stormzy),"Dave, Stormzy","grime, uk drill, drill","Hip Hop, Electronic, Pop",We're All Alone In This Together,2021-07-22,2zxEc1GCSCxbHIXTfhraRC,11717796,"6Ip8FS7vWT1uKkJSweANQK, 2SrSdSvpminqmStGELCSNd"
Memory,"Kane Brown, blackbear","country, pop country, ",Country,Memory,2021-07-09,34chhNX59Wo9HMFCsI3K8Y,3229890,"3oSJ7TBVCWMDMiYjXNiCKE, 2cFrymmkijnjDg9SS92EPM"
Baby Me Atende - Ao Vivo,"Matheus Fernandes, Dilsinho","piseiro, sertanejo, pagode, forró, arrocha, samba","Country, Latin","Na Praia, Pt. 1 (Ao Vivo)",2021-07-09,1bWBG6IkMnDr3qvCKSvQT7,35624081,"37mqXU98U5GmH5ZDtlHM1c, 4NUePmzDvCYqilXBFa91Hg"
Permission to Dance (Instrumental),BTS,k-pop,Pop,Butter / Permission to Dance,2021-07-09,0gptQQwXDtDYkkgoQl1V9T,999771,3Nrfpe0tUJi4K4DXYWgMUX
WHOLE LOTTA MONEY (feat. Nicki Minaj) - Remix,"BIA, Nicki Minaj",,,WHOLE LOTTA MONEY (feat. Nicki Minaj) [Remix],2021-07-09,67G6iaOw8DZqp1z8STR89R,3156560,"6veh5zbFpm31XsPdjBgPER, 0hCNtLu0JehylgoiP8L4Gh"
911 (Remix),"Sech, JHAYCO","reggaeton, urbano latino, trap latino",Latin,911 (Remix),2021-07-09,27RSJHEA99Y0Vsow7nA37A,141480771,"77ziqFxp5gaInVrF2lj4ht, 6nVcHLIgY5pE2YCl8ubca1"
Entre Nosotros,"Tiago PZK, LIT killah","argentine trap, urbano latino, trap latino, trap","Hip Hop, Latin",Entre Nosotros,2021-07-08,6w8yBI2vthyN9UnwO4UBWb,174782975,"5Y3MV9DZ0d87NnVm56qSY1, 1vqR17Iv8VFdzure1TAXEq"
Chamo Teu Vulgo Malvadão,"mc jhenny, Mc Gw, KOSTA","funk carioca, funk, brazilian funk, brega funk, phonk","Hip Hop, Pop, R&B",Chamo Teu Vulgo Malvadão,2021-06-05,4mdlehe2znCTAzlFhrOa09,1429521,"6Ka3TKKRqhWwbmuxjhrmo6, 0f1IECbrVV952unZkzrsg2, 3wyruz219YVh90qRnzFBTY"
Passatempo,Wesley Safadão,"forró, sertanejo, piseiro, arrocha, sertanejo universitário","Country, Latin",WS Sem Limites,2021-06-17,3ibiPPqHxdmX4nNp4kNHE9,1407880,1AL2GKpmRrKXkYIcASuRFa
Sweet Caroline,Neil Diamond,,,Sweet Caroline,1969-06-06,62AuGbAkt8Ox2IrFFb8GKV,882931,7mEIug7XUlQHikrFxjTWes
Seven Nation Army,The White Stripes,"garage rock, blues rock, rock, alternative rock",Rock,Elephant,2003-04-01,3dPQuX8Gs42Y7b454ybpMR,733713,4F84IBURUo98rz4r61KF70
Vindaloo,Fat Les,,,Vindaloo,1998-06-08,6rok0MW3ze4KBEng4ZBAna,727463,4BHU68IINW0fZNRIvSOir5
Bezos I,Bo Burnham,comedy,Country,Inside (The Songs),2021-06-10,0Kdj7nwaYQmvhxnqZaIQuW,36095811,2Waw2sSbqvAwK8NwACNjVo
Pepas,Farruko,"reggaeton, trap latino, latin",Latin,La 167,2021-10-01,2B4GHvToeLTOBB4QLzW3Ni,579302799,329e4yvIujISKGKz1BZZbO
What A Time (feat. Niall Horan),"Julia Michaels, Niall Horan",,,Inner Monologue Part 1,2019-01-24,5WtfUKzXircvW8l5aaVZWT,700862,"0ZED1XzwlLHW4ZaG4lOT6m, 1Hsdzj7Dlq2I7tHP7501T4"
KESI - Remix,"Camilo, Shawn Mendes","colombian pop, pop",Pop,KESI (Remix),2021-07-14,0IqCoZ168iRc9LqfrYgpZy,17752815,"28gNT5KBp7IjEOQoevXf9N, 7n2wHs1TKAczGzO7Dd2rGr"
Tell The Vision (feat. Kanye West & Pusha T),"Pop Smoke, Kanye West, Pusha T","brooklyn drill, drill, new york drill, rap, ",Hip Hop,Faith,2021-07-16,2UwALqx6yOsXTFt7zRxnts,11271499,"0eDvMgVFoNV3TpwtrVCoTj, 5K4W6rqBFWDnAN6FQUkS6x, 0ONHkAv9pCAFxb0zJwDNTy"
Bout A Million (feat. 42 Dugg & 21 Savage),"Pop Smoke, 21 Savage, 42 Dugg","brooklyn drill, drill, new york drill, ",Hip Hop,Faith,2021-07-16,4LaGu95Ui2s4vprSQYWUAZ,14276812,"0eDvMgVFoNV3TpwtrVCoTj, 1URnnhqYAYcrqrcwql10ft, 45gHcnDnMC15sgx3VL7ROG"
More Time,Pop Smoke,"brooklyn drill, drill, new york drill",Hip Hop,Faith,2021-07-16,2wzionesqIt3x5Sglb4n91,4634142,0eDvMgVFoNV3TpwtrVCoTj
Demeanor (feat. Dua Lipa),"Pop Smoke, Dua Lipa","brooklyn drill, drill, new york drill, pop","Hip Hop, Pop",Faith,2021-07-16,3DMs7bahbQTnoxCjgP7qoK,13595594,"0eDvMgVFoNV3TpwtrVCoTj, 6M2wZ9GZgrQXHCFfjv46we"
Manslaughter (feat. Rick Ross & The-Dream),"Pop Smoke, Rick Ross, The-Dream","brooklyn drill, drill, new york drill, southern hip hop, r&b","Hip Hop, R&B",Faith,2021-07-16,5EVzgDPaM0LCM3M5exl3z8,4205266,"0eDvMgVFoNV3TpwtrVCoTj, 1sBkRIssrMs1AbVkOJbc7a, 1W3FSF1BLpY3hlVIgvenLz"
Coupe,Pop Smoke,"brooklyn drill, drill, new york drill",Hip Hop,Faith,2021-07-16,4wNKxMbE3n1gRm4F6OaCP1,4436563,0eDvMgVFoNV3TpwtrVCoTj
Brush Em (feat. Rah Swish),"Pop Smoke, Rah Swish","brooklyn drill, drill, new york drill",Hip Hop,Faith,2021-07-16,3MmvQKMKdN3UhVS3eGzJIW,2631741,"0eDvMgVFoNV3TpwtrVCoTj, 4FeLiFUPdxVfFo8oOfA4BH"
Woo Baby (feat. Chris Brown),"Pop Smoke, Chris Brown","brooklyn drill, drill, new york drill, r&b","Hip Hop, R&B",Faith,2021-07-16,58T4yPLn4NjBYXfRxeweyM,8195487,"0eDvMgVFoNV3TpwtrVCoTj, 7bXgB6jMjp9ATFy66eO08Z"
Genius (feat. Lil Tjay & Swae Lee),"Pop Smoke, Lil Tjay, Swae Lee","brooklyn drill, drill, new york drill, melodic rap, ",Hip Hop,Faith,2021-07-16,0kNYrbMehFxp1eleTwUjkP,4045589,"0eDvMgVFoNV3TpwtrVCoTj, 6jGMq4yGs7aQzuGsMgVgZR, 1zNqQNIdeOUZHb8zbZRFMX"
30 (feat. Bizzy Banks),"Pop Smoke, Bizzy Banks","brooklyn drill, drill, new york drill",Hip Hop,Faith,2021-07-16,24YG5Z8Of1VHovrfXsbvCZ,2289517,"0eDvMgVFoNV3TpwtrVCoTj, 7s3eCGNZMrwUQraXlocCBv"
Good News,Pop Smoke,"brooklyn drill, drill, new york drill",Hip Hop,Faith,2021-07-16,1oZq1wMYbEkr7ovRV7OWty,1436036,0eDvMgVFoNV3TpwtrVCoTj
What’s Crackin (feat. Takeoff),"Pop Smoke, Takeoff","brooklyn drill, drill, new york drill, ",Hip Hop,Faith,2021-07-16,1jbXYNuBFgN0BiNRO2cGov,2225024,"0eDvMgVFoNV3TpwtrVCoTj, 3EW0kQ1skZiK1NHg3Spt9J"
Wild Side (feat. Cardi B),"Normani, Cardi B",,,Wild Side (feat. Cardi B),2021-07-16,4XkrlDVc8UQUvsyRsxvU0M,11955256,"2cWZOOzeOm4WmBJRnD5R7I, 4kYSro6naA4h99UJvo89HB"
Shot in the Dark,John Mayer,singer-songwriter,Folk/Acoustic,Sob Rock,2021-07-16,239yM7BAQ2CkNc61ogPGXo,2236431,0hEurMDQu99nJRq8pTxO14
"Top Shotta (feat. Pusha T, TRAVI & Beam)","Pop Smoke, The Neptunes, BEAM, Pusha T, TRAVI","brooklyn drill, drill, new york drill, ",Hip Hop,Faith,2021-07-16,7ClZUuzhHULLKjjrHEz6HF,1372844,"0eDvMgVFoNV3TpwtrVCoTj, 0KuF7reCTOZwV7YJnHQqgr, 46MWeeHNVMYRIIofQBEX98, 0ONHkAv9pCAFxb0zJwDNTy, 4np9Zzw0SEYQLcGv28P51q"
Holy Smokes (feat. Lil Uzi Vert),"Trippie Redd, Lil Uzi Vert",melodic rap,Hip Hop,Trip At Knight,2021-08-20,26LC5kDFE0vWJzVyaENajX,9214290,"6Xgp2XMz1fhVYe7i6yNAax, 4O15NlyKLIASxsJ0PrXPfz"
Mr. Jones (feat. Future),"Pop Smoke, Future","brooklyn drill, drill, new york drill, rap",Hip Hop,Faith,2021-07-16,3Zg68ElzsOAHABZsfXlljo,2151718,"0eDvMgVFoNV3TpwtrVCoTj, 1RyvyyTE3xzB2ZywiAwp0i"
Beat The Speaker,Pop Smoke,"brooklyn drill, drill, new york drill",Hip Hop,Faith,2021-07-16,73gEzDLKZNPJms5HkSwBmd,1336570,0eDvMgVFoNV3TpwtrVCoTj
Back Door (feat. Quavo & Kodak Black),"Pop Smoke, Quavo, Kodak Black","brooklyn drill, drill, new york drill, ",Hip Hop,Faith,2021-07-16,6f84PrgxSWSv4EBRweHXZJ,1103367,"0eDvMgVFoNV3TpwtrVCoTj, 0VRj0yCOv2FXJNP47XQnx5, 46SHBwWsqBkxI7EeeBEQG7"
Merci Beaucoup,Pop Smoke,"brooklyn drill, drill, new york drill",Hip Hop,Faith,2021-07-16,6mPZVis3gEGSSR2rhxlehT,1077851,0eDvMgVFoNV3TpwtrVCoTj
8-Ball (feat. Kid Cudi),"Pop Smoke, Kid Cudi","brooklyn drill, drill, new york drill, ",Hip Hop,Faith,2021-07-16,4j0Pv2jLMmtn2kyw6JVt8u,1057865,"0eDvMgVFoNV3TpwtrVCoTj, 0fA0VVWsXO9YnASrzqfmYu"
Number 2 (feat. Future & 21 Savage),"KSI, Future, 21 Savage","rap, ",Hip Hop,All Over The Place (Platinum VIP Edition),2021-07-16,5qR6mlCWqzHMi1b1S8TrBB,1038314,"1nzgtKYFckznkcVMR3Gg4z, 1RyvyyTE3xzB2ZywiAwp0i, 1URnnhqYAYcrqrcwql10ft"
Zukunft,RAF Camora,german hip hop,Hip Hop,Zukunft,2021-07-16,34tKBUUl8bAeqex8i82Z0L,1034519,0Dvx6p8JDyzeOPGmaCIH1L
Spoiled (feat. Pharrell),"Pop Smoke, Pharrell Williams","brooklyn drill, drill, new york drill, ",Hip Hop,Faith,2021-07-16,20SBt8RWsCwOqdBbzova1C,1027395,"0eDvMgVFoNV3TpwtrVCoTj, 2RdwBSPQiwcmiDo9kixcl8"
New Light,John Mayer,singer-songwriter,Folk/Acoustic,Sob Rock,2021-07-16,4T6FWA703h6H7zk1FoSARw,1018838,0hEurMDQu99nJRq8pTxO14
