spotify_track_id,song_name,artist_names,artist_ids,yearly_streams,parent_genres,genres,album,album_date,album_label,release_date,release_date_precision,album_type
0TL0LFcwIBF5eX7arDIKxY,Husn,['Anuv Jain'],['4gdMJYnopf2nEUcanAwstx'],67822668,"Rock, Pop","indian indie, hindi indie, hindi pop",Husn,2023-12-01,Universal Music India Pvt. Ltd. (on behalf of Anuv Jain),2023-12-01,day,single
4fYte8ZvTK14NEhAOZocBi,I Ain't Worried,['OneRepublic'],['5Pwc4xIPtQLFEnJriah9YJ'],351638923,Pop,soft pop,OneRepublic (Japan Paradise Tour Edition),2023-02-15,Mosley / Interscope,2023-02-15,day,album
00rxTS5TKv3oXpDA6nWfBi,Maria Mariah,"['JC NO BEAT', 'DJ F7', 'MC Meno Dani', 'Silva Mc']","['1xglv0oUbyJaycWFhyec8U', '1L5QOwu01wcDbozwIL1XXd', '3LqcLDGw41dRZKsM51H9GI', '7v4hw85pzG0M9kJHlBGsi3']",14630468,"Hip Hop, R&B","funk, brazilian funk",Maria Mariah,2023-11-17,Tratto Entretenimentos,2023-11-17,day,single
17phhZDn6oGtzMe56NuWvj,Lose Control,['Teddy Swims'],['33qOK5uJ8AR2xuQQAhHump'],1271211610,,,I've Tried Everything But Therapy (Part 1),2023-09-15,Warner Records,2023-09-15,day,album
2TJKY0WSFufZOzbRNgl6zE,ELOVRGA,"['Alex Favela', 'Grupo Marca Registrada', 'Joaquin Medina']","['5TcnuUD5MHBfd1cO4kweWD', '1gW6pz5n1aK249L0GvfQCC', '6bpv92ES2Vcv2OKA3DAhgw']",30893560,Latin,"electro corridos, corrido, corridos tumbados, corridos bélicos, banda, norteño, música mexicana, sad sierreño, sierreño, reggaeton mexa",ELOVRGA,2023-08-18,Rios Music/ Outerspace Music/ Boba Records Corporation,2023-08-18,day,single
1RzjXhgnzqb3dMa5852itx,LA PEOPLE,"['Peso Pluma', 'Tito Double P']","['12GqGscKJx3aE4t07u7eVZ', '5eumcnUkdmGvkvcsx1WFNG']",17638466,Latin,"corrido, corridos tumbados, corridos bélicos, música mexicana, sad sierreño, electro corridos, banda",GÉNESIS,2023-06-29,Double P Records,2023-06-29,day,album
4f0aDk7HX37SfzerfznYlr,Lapada Dela - Ao Vivo,"['Grupo Menos É Mais', 'Matheus Fernandes']","['6vTqEFbTtTRJsuIpzZgjxi', '37mqXU98U5GmH5ZDtlHM1c']",1282305,"Country, Latin","pagode, samba, piseiro, sertanejo, forró, arrocha, sertanejo universitário",Confia (Ao Vivo),2023-01-20,Som Livre,2023-01-20,day,album
42VsgItocQwOQC3XWZ8JNA,FE!N (feat. Playboi Carti),"['Travis Scott', 'Playboi Carti']","['0Y5tJX1MQlPlqiwlOH1tJY', '699OTQXzgjhIYAHMy9RyPD']",849985374,Hip Hop,"rap, rage rap",UTOPIA,2023-07-28,Cactus Jack/Epic,2023-07-28,day,album
4RvWPyQ5RL0ao9LPZeSouE,Everybody Wants To Rule The World,['Tears For Fears'],['4bthk9UfsYUYdcFyqxmSUU'],355346032,"Rock, Pop","new wave, synthpop",Songs From The Big Chair (Super Deluxe Edition),1985-02-25,UMC (Universal Music Catalogue),1985-02-25,day,album
5g7sDjBhZ4I3gcFIpkrLuI,Locked out of Heaven,['Bruno Mars'],['0du5cEVh5yTK9QJze8zA0C'],672231418,,,Unorthodox Jukebox,2012-12-05,Atlantic Records,2012-12-05,day,album
2dHHgzDwk4BJdRwy9uXhTO,Creepin' (with The Weeknd & 21 Savage),"['Metro Boomin', 'The Weeknd', '21 Savage']","['0iEtIxbK0KxaSlF7G42ZOp', '1Xyo4u8uXC1ZmMpatF05PJ', '1URnnhqYAYcrqrcwql10ft']",119055974,,,HEROES & VILLAINS,2022-12-02,Republic Records,2022-12-02,day,album
6wsqVwoiVH2kde4k4KKAFU,I KNOW ?,['Travis Scott'],['0Y5tJX1MQlPlqiwlOH1tJY'],193152527,Hip Hop,rap,UTOPIA,2023-07-28,Cactus Jack/Epic,2023-07-28,day,album
2Zo1PcszsT9WQ0ANntJbID,Feather,['Sabrina Carpenter'],['74KM79TiuVKeVCqs8QtB0B'],540856458,,,emails i can’t send fwd:,2023-03-17,Island Records,2023-03-17,day,album
3FvTHuefYV6TxE3Kseqno8,LOU LOU,"['Gabito Ballesteros', 'Natanael Cano']","['6Sbl0NT50roqWvy746MfVf', '0elWFr7TW8piilVRYJUe4P']",8125968,Latin,"corrido, corridos tumbados, corridos bélicos, música mexicana, sad sierreño, electro corridos, banda, sierreño",LOU LOU,2023-10-19,Los CT Records,2023-10-19,day,single
7lQ8MOhq6IN2w8EYcFNSUk,Without Me,['Eminem'],['7dGJo4pcD2V6oG8kP0tJRR'],542599570,Hip Hop,"rap, hip hop",The Eminem Show,2002-05-26,Aftermath,2002-05-26,day,album
3yHyiUDJdz02FZ6jfUbsmY,Satranga (From  ANIMAL ),"['Arijit Singh', 'Shreyas Puranik', 'Siddharth - Garima']","['4YRxDV8wJFPHPTeXepOstw', '5o36rLQd78Zh8CaT8rn59d', '6k6TIai4KyKG1DeIMftSmJ']",25203895,"Pop, New age, Hip Hop, Jazz, Traditional music","hindi pop, bollywood, desi, bangla pop, bhajan, devotional, sufi, gujarati garba, gujarati pop",Satranga (From  ANIMAL ),2023-10-27,T-Series,2023-10-27,day,single
4E63weMCaNZuGPEFMnuEi8,exes,['Tate McRae'],['45dkTj5sMRSjrmBSBeiHym'],158920515,,,THINK LATER,2023-12-08,RCA Records Label,2023-12-08,day,album
0yc6Gst2xkRu0eMLeRMGCX,Apocalypse,['Cigarettes After Sex'],['1QAJqy2dA3ihHBFIHRphZj'],567259821,Pop,dream pop,Cigarettes After Sex,2017-06-09,Partisan Records,2017-06-09,day,album
5QO79kh1waicV47BqGRL3g,Save Your Tears,['The Weeknd'],['1Xyo4u8uXC1ZmMpatF05PJ'],149550555,,,After Hours,2020-03-20,Republic Records,2020-03-20,day,album
2UW7JaomAMuX9pZrjVpHAU,La Bebe - Remix,"['Yng Lvcas', 'Peso Pluma']","['1NNRWkhwmcXRimFYSBpB1y', '12GqGscKJx3aE4t07u7eVZ']",32045301,Latin,"reggaeton mexa, reggaeton, electro corridos, corrido, corridos tumbados, corridos bélicos, música mexicana, sad sierreño, banda",La Bebe (Remix),2023-03-17,WM Mexico,2023-03-17,day,single
4EWCNWgDS8707fNSZ1oaA5,Heartless,['Kanye West'],['5K4W6rqBFWDnAN6FQUkS6x'],199585425,Hip Hop,rap,808s & Heartbreak,2008-11-24,Roc-A-Fella,2008-11-24,day,album
7qEHsqek33rTcFNT9PFqLf,Someone You Loved,['Lewis Capaldi'],['4GNC7GD6oZMSxPGyXy4MNB'],595055271,Pop,soft pop,Divinely Uninspired To A Hellish Extent,2019-05-17,Vertigo Berlin,2019-05-17,day,album
23RoR84KodL5HWvUTneQ1w,(It Goes Like) Nanana - Edit,['Peggy Gou'],['2mLA48B366zkELXYx7hcDN'],2274934,,,(It Goes Like) Nanana [Edit],2023-06-15,XL Recordings,2023-06-15,day,single
1TEKUj8c5iyRNUUxo9SdSD,Modo DND,"['Xavi', 'Tony Aguirre']","['3Me35AWHCGqW4sZ7bWWJt1', '6twEaJ9RPRYiCmWapjG8xh']",47248730,Latin,"corridos tumbados, corrido, corridos bélicos, sad sierreño, música mexicana, banda, electro corridos, sierreño",Modo DND,2023-10-26,Interscope Records,2023-10-26,day,single
2tpWsVSb9UEmDRxAl1zhX1,Counting Stars,['OneRepublic'],['5Pwc4xIPtQLFEnJriah9YJ'],535904290,Pop,soft pop,Native,2013-01-01,Mosley / Interscope,2013-01-01,day,album
2a1o6ZejUi8U3wzzOtCOYw,Danza Kuduro,"['Don Omar', 'Lucenzo']","['33ScadVnbm2X8kkUqOkC6Z', '5bv5RplEOwdCvhq0EILh9E']",365946095,Latin,"reggaeton, urbano latino",Meet The Orphans,2010-01-01,UMLE - Machete,2010-01-01,day,album
3vkQ5DAB1qQMYO4Mr9zJN6,Gimme! Gimme! Gimme! (A Man After Midnight),['ABBA'],['0LcJLqbBmaGUft1e9Mm8HV'],3040946,,,Voulez-Vous,1979-00-00,Polar Music International AB,1979,year,album
6ED7qim1NAX1HjNU8039WS,Alucin,"['Eugenio Esquivel', 'Grupo Marca Registrada', 'Sebastian Esquivel', 'Los Esquivel']","['5HeN1Iza4nZe03sFlonddz', '1gW6pz5n1aK249L0GvfQCC', '1tuNNda2SSH3o4lUms5K6C', '4ZdPHdArIbz2GSBXkozQYC']",111244536,Latin,"electro corridos, corrido, corridos tumbados, corridos bélicos, banda, norteño, música mexicana, sad sierreño, sierreño",Alucin,2023-11-17,"WKMX, División of WK Records / RB Records",2023-11-17,day,single
1xK59OXxi2TAAAbmZK0kBL,Romantic Homicide,['d4vd'],['5y8tKLUfMvliMe8IKamR32'],342083873,,,Romantic Homicide,2022-07-20,Darkroom/Interscope Records,2022-07-20,day,single
1zi7xx7UVEFkmKfv06H8x0,One Dance,"['Drake', 'Wizkid', 'Kyla']","['3TVXtAsR1Inumwj472S9r4', '3tVQdUvClmAT7URs9V3rsp', '6TK7fjRPdy2GW2pJzNF23L']",524176448,"Traditional music, R&B, Pop, Hip Hop","rap, hip hop, afrobeats, afrobeat, afropop, azonto, afroswing, afropiano, dancehall, ",Views,2016-05-06,Cash Money Records/Young Money Ent./Universal Rec.,2016-05-06,day,album
7DkhndGTKaqkFxxKN7XlAh,Manda um Oi - Ao Vivo,"['Guilherme & Benuto', 'Simone Mendes']","['6m6e7D2TnV0aYMllFFwMxu', '2eK9gcJQ6uqVvJL63dnOM3']",1199473,"Country, Latin","sertanejo, sertanejo universitário, agronejo, arrocha, piseiro, forró",Manda um Oi (Ao Vivo),2023-05-11,Sony Music Entertainment,2023-05-11,day,single
4KW1lqgSr8TKrvBII0Brf8,Father Stretch My Hands Pt. 1,['Kanye West'],['5K4W6rqBFWDnAN6FQUkS6x'],120365465,Hip Hop,rap,The Life Of Pablo,2016-06-10,Rock The World/IDJ/Kanye LP7,2016-06-10,day,album
6dgUya35uo964z7GZXM07g,Nonsense,['Sabrina Carpenter'],['74KM79TiuVKeVCqs8QtB0B'],569162198,,,emails i can't send,2022-07-15,Island Records,2022-07-15,day,album
1JSTJqkT5qHq8MDJnJbRE1,Every Breath You Take,['The Police'],['5NGO30tJxFlKixkPSgXcFE'],574467046,,,Synchronicity (Remastered 2003),1983-06-17,Polydor Records,1983-06-17,day,album
505v13epFXodT9fVAJ6h8k,AMARGURA,['KAROL G'],['790FomKkXshlbRYZFtlgla'],427195265,Latin,"reggaeton, latin, urbano latino",MAÑANA SERÁ BONITO,2023-02-24,BICHOTA RECORDS / INTERSCOPE RECORDS / UNIVERSAL MUSIC LATINO,2023-02-24,day,album
561jH07mF1jHuk7KlaeF0s,Mockingbird,['Eminem'],['7dGJo4pcD2V6oG8kP0tJRR'],357047379,Hip Hop,"rap, hip hop",Encore (Deluxe Version),2004-11-12,Aftermath,2004-11-12,day,album
4SqWKzw0CbA05TGszDgMlc,I Love You So,['The Walters'],['027TpXKGwdXP7iwbjUSpV8'],590446667,,,I Love You So,2014-11-28,Warner Records,2014-11-28,day,single
68Dni7IE4VyPkTOH9mRWHr,No Role Modelz,['J. Cole'],['6l3HvQ5sa6mXTsMTB19rO5'],166410281,Hip Hop,rap,2014 Forest Hills Drive,2014-12-09,Roc Nation Records LLC,2014-12-09,day,album
17cia5k4BpGVlyEfqrFH50,Can’t Catch Me Now - from The Hunger Games: The Ballad of Songbirds & Snakes,['Olivia Rodrigo'],['1McMsnEElThX1knmY4oliG'],58234046,,,The Hunger Games: The Ballad of Songbirds & Snakes (Music From & Inspired By),2023-11-17,Lions Gate Entertainment Inc. under exclusive license to Geffen Records,2023-11-17,day,album
1QV6tiMFM6fSOKOGLMHYYg,Poker Face,['Lady Gaga'],['1HY2Jd0NmPuamShAr6KMms'],4181453,Pop,"art pop, pop",The Fame,2008-01-01,Streamline/Interscope,2008-01-01,day,album
2kz1YOhJiNubjigR1gB1VX,DILUVIO,['Rauw Alejandro'],['1mcTU81TzQhprhouKaTkpq'],82455865,Latin,"reggaeton, urbano latino, trap latino, latin",PLAYA SATURNO,2023-07-07,Sony Music Latin/Duars Entertainment,2023-07-07,day,album
0ll8uFnc0nANY35E0Lfxvg,Somewhere Only We Know,['Keane'],['53A0W3U0s8diEn9RhXQhVz'],474393042,,,Hopes And Fears,2004-01-01,Universal-Island Records Ltd.,2004-01-01,day,album
0cVyQfDyRnMJ0V3rjjdlU3,Lil Boo Thang,['Paul Russell'],['4zoRNhOhsGX3w8yBAnFSQ8'],16232757,,,Lil Boo Thang,2023-08-18,Arista Records,2023-08-18,day,single
3xKsf9qdS1CyvXSMEid6g8,Pink + White,['Frank Ocean'],['2h93pZq0e7k5yf4dywlkpM'],580936486,,,Blonde,2016-08-20,Boys Don't Cry,2016-08-20,day,album
5gDWsRxpJ2lZAffh5p7K0w,Stargirl Interlude,"['The Weeknd', 'Lana Del Rey']","['1Xyo4u8uXC1ZmMpatF05PJ', '00FQb4jTyendYWaN8pK0wa']",212490232,,,Starboy,2016-11-24,Universal Republic Records,2016-11-24,day,album
4R2kfaDFhslZEMJqAFNpdd,cardigan,['Taylor Swift'],['06HL4z0CvFAxyc27GXpf02'],182257911,,,folklore,2020-07-24,Taylor Swift,2020-07-24,day,album
3cDyocF0Ibdfs1SFQk5cLZ,Lollipop,['Darell'],['1TtXnWcUs0FCkaZDPGYHdf'],2272763,Latin,"reggaeton, trap latino, dembow, urbano latino",EVERYBODY GO TO THE DISCOTEK,2023-07-28,Sony Music Latin,2023-07-28,day,album
3tiJUOfAEqIrLFRQgGgdoY,Un Finde | CROSSOVER #2,"['Big One', 'FMK', 'Ke Personajes']","['2OhUNb01gLwygOizYvTm0e', '0dUyjgCyjfj5eMx6bX2TWf', '06Q5VlSAku57lFzyME3HrM']",1141889,"Hip Hop, Latin","argentine trap, cuarteto, cumbia",Un Finde | CROSSOVER #2,2023-04-04,Fifty One,2023-04-04,day,single
3WMj8moIAXJhHsyLaqIIHI,Something in the Orange,['Zach Bryan'],['40ZNYROS4zLfyyBSs2PGe2'],405562895,Country,"country, red dirt",Something in the Orange,2022-04-22,Warner Records,2022-04-22,day,single
1R0a2iXumgCiFb7HEZ7gUE,Don’t Blame Me,['Taylor Swift'],['06HL4z0CvFAxyc27GXpf02'],133005070,,,reputation,2017-11-10,"Big Machine Records, LLC",2017-11-10,day,album
74X2u8JMVooG2QbjRxXwR8,Perfect Night,['LE SSERAFIM'],['4SpbR6yFEvexJuaBpgAU5p'],66164468,Pop,k-pop,Perfect Night,2023-10-27,SOURCE MUSIC,2023-10-27,day,single
2LawezPeJhN4AWuSB0GtAU,Have You Ever Seen The Rain,['Creedence Clearwater Revival'],['3IYUhFvPQItj6xySrBmZkd'],417397892,Rock,"classic rock, southern rock, country rock",Pendulum (Expanded Edition),1970-12-07,Craft Recordings,1970-12-07,day,album
1oFAF1hdPOickyHgbuRjyX,Save Your Tears (Remix) (with Ariana Grande) - Bonus Track,"['The Weeknd', 'Ariana Grande']","['1Xyo4u8uXC1ZmMpatF05PJ', '66CXWjxzNUsdJxJ2JdwvnR']",27958806,Pop,pop,After Hours (Deluxe),2020-03-20,XO / Republic Records,2020-03-20,day,album
127UT7AiWflJwjXWUBBVTQ,O Me Voy O Te Vas,Natanael Cano,0elWFr7TW8piilVRYJUe4P,33063183,Latin,"corridos tumbados, corrido, corridos bélicos, sad sierreño, electro corridos, sierreño, música mexicana, banda",O Me Voy O Te Vas,2023-10-11,WEA Latina,2023-10-11,day,single
4YKujFSyakVjLdH1sDllVc,Dois Fugitivos - Ao Vivo,['Simone Mendes'],['2eK9gcJQ6uqVvJL63dnOM3'],1124487,"Country, Latin","sertanejo, sertanejo universitário, forró, piseiro, agronejo, arrocha",Cintilante (Ao Vivo / Vol.2),2023-10-20,Universal Music Ltda.,2023-10-20,day,album
6vq7r1Pqd3pyI07u63cPZV,Erro Gostoso - Ao Vivo,Simone Mendes,2eK9gcJQ6uqVvJL63dnOM3,1123793,"Country, Latin","sertanejo, sertanejo universitário, forró, piseiro, agronejo, arrocha",Cintilante (Ao Vivo / Vol.2),2023-10-20,Universal Music Ltda.,2023-10-20,day,album
3yfqSUWxFvZELEM4PmlwIR,The Real Slim Shady,['Eminem'],['7dGJo4pcD2V6oG8kP0tJRR'],123470039,Hip Hop,"rap, hip hop",The Marshall Mathers LP,2000-05-23,Interscope,2000-05-23,day,album
5PZlMcW7VUlti8IRdApRIn,El Año Viejo,Tony Camargo,5ty08GXpCMviM7BKWNrdXi,1117754,Latin,música tropical,El Año Viejo,1996-12-09,RCA Records Label,1996-12-09,day,album
5sdQOyqq2IDhvmx2lHOpwd,Super Shy,['NewJeans'],['6HvZYsbFfjnjFrWF950C9d'],24208569,Pop,k-pop,NewJeans 'Super Shy',2023-07-07,ADOR,2023-07-07,day,single
7K3BhSpAxZBznislvUMVtn,Last Night,['Morgan Wallen'],['4oUHIQIBe0LHzYfvXNW4QM'],310396730,Country,country,One Thing At A Time,2023-03-03,Big Loud Records / Mercury Records / Republic Records,2023-03-03,day,album
3CWq0pAKKTWb0K4yiglDc4,You’re Losing Me (From The Vault),['Taylor Swift'],['06HL4z0CvFAxyc27GXpf02'],30895699,,,You're Losing Me (From The Vault),2023-11-29,Taylor Swift,2023-11-29,day,single
2tUBqZG2AbRi7Q0BIrVrEj,I Wanna Dance with Somebody (Who Loves Me),['Whitney Houston'],['6XpaIBNiVzIetEPCWDvAFP'],3007085,,,Whitney,1987-06-02,Arista/Legacy,1987-06-02,day,album
58ge6dfP91o9oXMzq3XkIS,505,['Arctic Monkeys'],['7Ln80lUS6He07XvHI8qqHH'],538236554,Rock,"indie, garage rock",Favourite Worst Nightmare (Standard Version),2007-04-24,Domino/Warner Records,2007-04-24,day,album
5rtpGGu3bPKsJEFjDGs63M,Murder On The Dancefloor,['Sophie Ellis-Bextor'],['2cBh5lVMg222FFuRU7EfDE'],18230573,,,Read My Lips,2001-01-01,Polydor Records,2001-01-01,day,album
0JmnkIqdlnUzPaf8sqBRs3,Moonlight,['Kali Uchis'],['1U1el3k54VvEUzo3ybLPlM'],51150070,,,Red Moon In Venus,2023-03-03,Geffen Records,2023-03-03,day,album
3hxIUxnT27p5WcmjGUXNwx,Shut up My Moms Calling,['Hotel Ugly'],['35WVTyRnKAoaGExqgktVyb'],546304744,,,Shut up My Moms Calling,2020-02-10,"Hotel Ugly, under exclusive license to Amuseio AB",2020-02-10,day,single
11PV8CaPqlto9Uejx92C35,OJITOS ROJOS,"['Grupo Frontera', 'Ke Personajes']","['6XkjpgcEsYab502Vr1bBeW', '06Q5VlSAku57lFzyME3HrM']",1103721,Latin,"cumbia norteña, banda, norteño, música mexicana, corrido, corridos tumbados, grupera, corridos bélicos, tejano, cumbia, cuarteto",El Comienzo,2023-08-25,Grupo Frontera,2023-08-25,day,album
2FDTHlrBguDzQkp7PVj16Q,Sprinter,"['Dave', 'Central Cee']","['6Ip8FS7vWT1uKkJSweANQK', '5H4yInM5zmHqpKIoMNAx4r']",20954094,"Hip Hop, Electronic, Pop","grime, uk drill, drill",Sprinter,2023-06-01,Neighbourhood / Live Yours,2023-06-01,day,single
5TRPicyLGbAF2LGBFbHGvO,Flashing Lights,"['Kanye West', 'Dwele']","['5K4W6rqBFWDnAN6FQUkS6x', '7u6LfVyYpEzMpHLL7jTyvU']",93699514,"R&B, Hip Hop, R&b","rap, neo soul, smooth r&b",Graduation,2007-09-11,Roc-A-Fella,2007-09-11,day,album
4xqrdfXkTW4T0RauPLv3WA,Heather,['Conan Gray'],['4Uc8Dsxct0oMqx0P6i60ea'],136013577,,,Kid Krow,2020-03-20,Republic Records,2020-03-20,day,album
7aqfrAY2p9BUSiupwk3svU,First Person Shooter (feat. J. Cole),"['Drake', 'J. Cole']","['3TVXtAsR1Inumwj472S9r4', '6l3HvQ5sa6mXTsMTB19rO5']",46438580,Hip Hop,"rap, hip hop",For All The Dogs,2023-10-06,OVO/Republic,2023-10-06,day,album
1FEiijYPJtyswChfcpv3p0,Summertime Sadness,['Lana Del Rey'],['00FQb4jTyendYWaN8pK0wa'],422549426,,,Born To Die (Deluxe Version),2011-01-01,Polydor Records,2011-01-01,day,album
6rjuKpPydT2SxN15TZpV7r,500lbs,['Lil Tecca'],['4Ga1P7PMIsmqEZqhYZQgDo'],102484909,Hip Hop,"melodic rap, rap",TEC,2023-09-22,Galactic Records/Lil Tecca,2023-09-22,day,album
086myS9r57YsLbJpU0TgK9,Why'd You Only Call Me When You're High?,['Arctic Monkeys'],['7Ln80lUS6He07XvHI8qqHH'],154617801,Rock,"indie, garage rock",AM,2013-09-09,Domino Recording Co,2013-09-09,day,album
7iL6o9tox1zgHpKUfh9vuC,In Da Club,['50 Cent'],['3q7HBObVc0L8jNeTe5Gofh'],1084041,Hip Hop,east coast hip hop,Get Rich Or Die Tryin',2003-02-06,Shady Records,2003-02-06,day,album
5odlY52u43F5BjByhxg7wg,golden hour,['JVKE'],['164Uj4eKjl6zTBKfJLFKKK'],21009300,,,this is what ____ feels like (Vol. 1-4),2022-09-23,JVKE,2022-09-23,day,album
0nrRP2bk19rLc0orkWPQk2,Wake Me Up,['Avicii'],['1vCWHaC5f2uS3yhpwWbIA6'],105347884,Electronic,edm,True,2013-01-01,Universal Music AB,2013-01-01,day,album
4kjI1gwQZRKNDkw1nI475M,MY EYES,['Travis Scott'],['0Y5tJX1MQlPlqiwlOH1tJY'],134383699,Hip Hop,rap,UTOPIA,2023-07-28,Cactus Jack/Epic,2023-07-28,day,album
0dS2u2UFd88TIzDDaZDLvS,Here With Me,['d4vd'],['5y8tKLUfMvliMe8IKamR32'],85190491,,,Here With Me,2022-09-22,Darkroom/Interscope Records,2022-09-22,day,single
4zfQER4owi8q6NL8Gg63Ya,CRAZYZ,['Fuerza Regida'],['0ys2OFYzWYB5hRDLCsBqxt'],22282568,Latin,"corrido, corridos tumbados, corridos bélicos, música mexicana, banda, electro corridos, sierreño, sad sierreño",Pa las Baby's Y Belikeada,2023-10-20,Rancho Humilde/Street Mob Records,2023-10-20,day,album
3KZCP2StVGdWkOKyRZNWA4,Es un Secreto,['Plan B'],['2jSGzJw0ebJLu7OLVSOcBP'],310889859,Latin,reggaeton,House of Pleasure,2010-07-20,Pina Records,2010-07-20,day,album
54zcJnb3tp9c5OVKREZ1Is,MI EX TENÍA RAZÓN,['KAROL G'],['790FomKkXshlbRYZFtlgla'],119313551,Latin,"reggaeton, latin, urbano latino",MAÑANA SERÁ BONITO (BICHOTA SEASON),2023-08-10,Bichota/Interscope Records,2023-08-10,day,album
3XIXklO3e0uWUAUkOR7NLI,DENTRO DA HILUX,"['Luan Pereira', 'MC Ryan SP', 'Mc Daniel']","['5kVgcCdPbeUwxBqWxi2Ktl', '75i9GaW2MJUgt4BkdUnuUY', '6YzSM19LzpLH0nVKKU6Jsy']",1069760,"Country, Hip Hop, R&B, Latin, Electronic","agronejo, sertanejo, sertanejo universitário, piseiro, funk, funk consciente, trap funk, brazilian funk, brazilian trap",DENTRO DA HILUX,2023-08-24,Sua Música,2023-08-24,day,single
0DWdj2oZMBFSzRsi2Cvfzf,TQG,"['KAROL G', 'Shakira']","['790FomKkXshlbRYZFtlgla', '0EmeFodog0BfCgMzAIvKQp']",17268981,"Latin, Pop","reggaeton, latin, urbano latino, latin pop",MAÑANA SERÁ BONITO,2023-02-24,BICHOTA RECORDS / INTERSCOPE RECORDS / UNIVERSAL MUSIC LATINO,2023-02-24,day,album
0u2P5u6lvoDfwTYjAADbn4,lovely (with Khalid),"['Billie Eilish', 'Khalid']","['6qqNVTkY8uBg9cP3Jd7DAH', '6LuN9FCkKOj5PcnpouEgny']",537710914,,,lovely (with Khalid),2018-04-19,Darkroom,2018-04-19,day,single
6I3mqTwhRpn34SLVafSH7G,Ghost,['Justin Bieber'],['1uNFoZAHBGtllmzznpCI3s'],180195753,,,Justice,2021-03-19,RBMG/Def Jam,2021-03-19,day,album
5RKQ5NdjSh2QzD4MaunT91,Don't Stop Believin' (2022 Remaster),['Journey'],['0rvjqX7ttXeg3mTy8Xscbt'],345142077,Rock,"album rock, classic rock",Escape (2022 Remaster),1981-07-17,Columbia/Legacy,1981-07-17,day,album
7FIWs0pqAYbP91WWM0vlTQ,Godzilla (feat. Juice WRLD),"['Eminem', 'Juice WRLD']","['7dGJo4pcD2V6oG8kP0tJRR', '4MCBfE4596Uoi2O4DtmEMz']",26906784,Hip Hop,"rap, hip hop, melodic rap, emo rap",Music To Be Murdered By,2020-01-17,Shady/Aftermath/Interscope Records,2020-01-17,day,album
3kx21xR6IboC9HVdajgBoc,SABOR FRESA,['Fuerza Regida'],['0ys2OFYzWYB5hRDLCsBqxt'],25629185,Latin,"corrido, corridos tumbados, corridos bélicos, música mexicana, banda, electro corridos, sierreño, sad sierreño",Pa las Baby's Y Belikeada,2023-10-20,Rancho Humilde/Street Mob Records,2023-10-20,day,album
76kelNDs1ojicx1s6Urvck,NO SE VA - EN VIVO,Grupo Frontera,6XkjpgcEsYab502Vr1bBeW,1058486,Latin,"cumbia norteña, banda, norteño, música mexicana, corrido, corridos tumbados, grupera, corridos bélicos, tejano",El Comienzo,2023-08-25,Grupo Frontera,2023-08-25,day,album
7J1uxwnxfQLu4APicE5Rnj,Billie Jean,['Michael Jackson'],['3fMbdgg4jU18AjLCKBhRSm'],90955291,,,Thriller,1982-11-30,Epic,1982-11-30,day,album
7j4OmvkjRz0PrjFADlHfQx,Set Fire to the Rain,['Adele'],['4dpARuHxo51G3z768sgnrY'],247945007,Pop,soft pop,21,2011-01-19,XL Recordings,2011-01-19,day,album
0tgVpDi06FyKpA1z0VMD4v,Perfect,['Ed Sheeran'],['6eUKZXaKkcviH0Ku9w2n3V'],266427682,Pop,soft pop,÷ (Deluxe),2017-03-03,Atlantic Records UK,2017-03-03,day,album
6Es8Sk3xe1HiJ2MXCfHHwR,La_Original.mp3,"['Emilia', 'TINI']","['0AqlFI0tz2DsEoJlKSIiT9', '7vXDAI8JwjW531ouMGbfcp']",1053175,"Hip Hop, Pop","argentine trap, latin pop",.mp3,2023-11-03,Sony Music Latin,2023-11-03,day,album
2eAvDnpXP5W0cVtiI0PUxV,Dandelions,['Ruth B.'],['2WzaAvm2bBCf4pEhyuDgCY'],380803601,,,Safe Haven,2017-05-05,Columbia,2017-05-05,day,album
1DIXPcTDzTj8ZMHt3PDt8p,Gangsta's Paradise,"['Coolio', 'L.V.']","['3y24n3XhZ96wgwRXjvS17T', '2LhsePRtgCo4THVKULQBL7']",200424238,"Hip Hop, R&B","west coast hip hop, g-funk, new jack swing",Gangsta's Paradise,1995-11-07,"Tommy Boy Music, LLC",1995-11-07,day,album
7F4tV8SiUy6itZTdAzdafO,penjaga hati,['Nadhif Basalamah'],['6UgERnTHmjk3qXM9x5vzyO'],4294622,Pop,"malay, indonesian pop",penjaga hati,2023-06-21,After School,2023-06-21,day,single
6Sq7ltF9Qa7SNFBsV5Cogx,Me Porto Bonito,"['Bad Bunny', 'Chencho Corleone']","['4q3ewBCX7sLwd24euuV69X', '37230BxxYs9ksS7OkZw3IU']",8459978,Latin,"reggaeton, trap latino, latin, urbano latino",Un Verano Sin Ti,2022-05-06,Rimas Entertainment LLC,2022-05-06,day,album
5T8EDUDqKcs6OSOwEsfqG7,Don't Stop Me Now - Remastered 2011,['Queen'],['1dfeR4HaWDbWqFHLkxsg1d'],18251919,Rock,"classic rock, rock, glam rock",Jazz (2011 Remaster),1978-11-10,EMI,1978-11-10,day,album
