song_name,artist_names,genres,parent_genres,album,release_date,spotify_track_id,yearly_streams,artist_ids
Glimpse of Us,Joji,,,SMITHEREENS,2022-11-04,4ewazQLXFTDC8XvCbhvtXs,676974714,3MZsBdqDrRTJihTHQrO6Dq
Cash In Cash Out,"Pharrell Williams, 21 Savage, Tyler The Creator",,,Cash In Cash Out,2022-06-10,3S68RFe1lsdCdTMPIMJM3X,27612353,"2RdwBSPQiwcmiDo9kixcl8, 1URnnhqYAYcrqrcwql10ft, 4V8LLVI7PbaPR0K2TGSxFF"
So Good,Halsey,,,So Good,2022-06-09,6kxaaIeowajN7w21PfMLbu,10039150,26VFTg2z8YR0cCuwLzESi2
No More Dream,BTS,k-pop,Pop,The Best Of BTS (Korea Edition),2017-01-06,6GoFIkTKX9CIGgM9APx5UB,1565935,3Nrfpe0tUJi4K4DXYWgMUX
Boy With Luv (feat. Halsey),"BTS, Halsey","k-pop, ",Pop,MAP OF THE SOUL : PERSONA,2019-04-12,4a9tbd947vo9K8Vti9JwcI,3066486,"3Nrfpe0tUJi4K4DXYWgMUX, 26VFTg2z8YR0cCuwLzESi2"
Numb,"Marshmello, Khalid","edm, ",Electronic,Numb,2022-06-10,10xV5l9nhLvFpR8mqzs0bL,137817751,"64KEffDW9EtZ1y2vBYgq8T, 6LuN9FCkKOj5PcnpouEgny"
Boy In Luv,BTS,k-pop,Pop,The Best Of BTS (Korea Edition),2017-01-06,17AFcTj1bj9qhWrHbsLDSb,1260792,3Nrfpe0tUJi4K4DXYWgMUX
N.O,BTS,k-pop,Pop,The Best Of BTS (Korea Edition),2017-01-06,47zs6e5M9Tsr7HhK45Gh6a,1259950,3Nrfpe0tUJi4K4DXYWgMUX
I Need U,BTS,k-pop,Pop,The Best Of BTS (Korea Edition),2017-01-06,43qX7PiMfluhGyrJrjcP9p,1221258,3Nrfpe0tUJi4K4DXYWgMUX
Life Goes On,BTS,k-pop,Pop,BE,2020-11-20,5FVbvttjEvQ8r2BgUcJgNg,1215095,3Nrfpe0tUJi4K4DXYWgMUX
FAKE LOVE,BTS,k-pop,Pop,Love Yourself 轉 'Tear',2018-05-18,6m1TWFMeon7ai9XLOzdbiR,1201891,3Nrfpe0tUJi4K4DXYWgMUX
Intro : Persona,BTS,k-pop,Pop,MAP OF THE SOUL : PERSONA,2019-04-12,2GXWzWPsYlTZcvVW8JIu69,1198775,3Nrfpe0tUJi4K4DXYWgMUX
Run,BTS,k-pop,Pop,The Best Of BTS (Korea Edition),2017-01-06,0PXd9WwmX3Y04KfHAaldDS,1186975,3Nrfpe0tUJi4K4DXYWgMUX
Blood Sweat & Tears,BTS,k-pop,Pop,The Best Of BTS (Korea Edition),2017-01-06,4lsn7TSeTBVqeBtlZQnQRw,1176834,3Nrfpe0tUJi4K4DXYWgMUX
Danger,BTS,k-pop,Pop,The Best Of BTS (Korea Edition),2017-01-06,5S5Pnnyx7I4WLtOYeeVSVM,1153157,3Nrfpe0tUJi4K4DXYWgMUX
Spring Day,BTS,k-pop,Pop,You Never Walk Alone,2017-02-13,2j1fFjWHCI9KJSwcuYAOyF,1145400,3Nrfpe0tUJi4K4DXYWgMUX
Fire,BTS,k-pop,Pop,The Best Of BTS (Korea Edition),2017-01-06,6bYJAOHKCvy9cSEAUR8NvG,1098148,3Nrfpe0tUJi4K4DXYWgMUX
ON,BTS,k-pop,Pop,MAP OF THE SOUL : 7,2020-02-21,0fZRNhPJ4AGmwY7rkpdbqK,1096919,3Nrfpe0tUJi4K4DXYWgMUX
DNA,BTS,k-pop,Pop,Love Yourself 承 'Her',2017-09-18,3uRLwBjI2TahxslcMTvpFs,1091994,3Nrfpe0tUJi4K4DXYWgMUX
Euphoria,BTS,k-pop,Pop,Love Yourself 結 'Answer',2018-08-24,5YMXGBD6vcYP7IolemyLtK,1072345,3Nrfpe0tUJi4K4DXYWgMUX
Stay,BTS,k-pop,Pop,BE,2020-11-20,0TdWVbcerMAcvljXrl9gpG,1027545,3Nrfpe0tUJi4K4DXYWgMUX
SKIN OF MY TEETH,Demi Lovato,,,SKIN OF MY TEETH,2022-06-10,1O9AseW10CTi6nBLoj0O6K,1025135,6S2OmqARrzebs0tKUEyXyp
Moon,BTS,k-pop,Pop,MAP OF THE SOUL : 7,2020-02-21,6KhAXXgDtEEahVzATvFNcn,970595,3Nrfpe0tUJi4K4DXYWgMUX
IDOL,BTS,k-pop,Pop,Love Yourself 結 'Answer',2018-08-24,1e8J3XClxZbFmvIHLI8CE4,968509,3Nrfpe0tUJi4K4DXYWgMUX
Filter,BTS,k-pop,Pop,MAP OF THE SOUL : 7,2020-02-21,4bZZVcgWWMWPBwzTTp642w,957353,3Nrfpe0tUJi4K4DXYWgMUX
more than life (feat. glaive),"mgk, glaive","hyperpop, glitch","New age, Pop",more than life (feat. glaive),2022-06-10,7IRe1bo7Zm0q5Fn9MlNMZM,931165,"6TIYQ3jFPwQSRmorSezPxX, 4cJKDGSv4Dz9QycXYmo565"
Intro: Singularity,BTS,k-pop,Pop,Love Yourself 轉 'Tear',2018-05-18,5rNZsITjXf23iFkRA924FV,919577,3Nrfpe0tUJi4K4DXYWgMUX
Tak Ingin Usai,Keisya Levronka,"indonesian pop, malay",Pop,Tak Ingin Usai,2022-05-13,1b0aDgrG775i4sPQgJGmkU,5467633,4EiSzlOeMnJcp2U8ayCQ3a
SLOW DANCING IN THE DARK,Joji,,,BALLADS 1,2018-10-26,0rKtyWc8bvkriBthvHKY8d,36854102,3MZsBdqDrRTJihTHQrO6Dq
I Was Never There,"The Weeknd, Gesaffelstein",,,"My Dear Melancholy,",2018-03-30,1cKHdTo9u0ZymJdPGSh6nq,259683052,"1Xyo4u8uXC1ZmMpatF05PJ, 3hteYQFiMFbJY7wS0xDymP"
Falling Back,Drake,"rap, hip hop",Hip Hop,"Honestly, Nevermind",2022-06-16,5zyZM1EiSqrniyqtprwxpv,32842544,3TVXtAsR1Inumwj472S9r4
Jimmy Cooks (feat. 21 Savage),"Drake, 21 Savage","rap, hip hop, ",Hip Hop,"Honestly, Nevermind",2022-06-17,3F5CgOj3wFlRv51JsHbxhe,371173338,"3TVXtAsR1Inumwj472S9r4, 1URnnhqYAYcrqrcwql10ft"
Texts Go Green,Drake,"rap, hip hop",Hip Hop,"Honestly, Nevermind",2022-06-16,7a5fliY9SsZENrQWQBZron,18372413,3TVXtAsR1Inumwj472S9r4
Sticky,Drake,"rap, hip hop",Hip Hop,"Honestly, Nevermind",2022-06-17,4rmVZajAF7PkrCagGPHbqa,54041679,3TVXtAsR1Inumwj472S9r4
Intro,Drake,"rap, hip hop",Hip Hop,"Honestly, Nevermind",2022-06-16,5lVmzrKaqPpPYtF7udoiNq,9476389,3TVXtAsR1Inumwj472S9r4
A Keeper,Drake,"rap, hip hop",Hip Hop,"Honestly, Nevermind",2022-06-17,0nAZGkBGKQCXyaoSJfRhC1,15784582,3TVXtAsR1Inumwj472S9r4
Currents,Drake,"rap, hip hop",Hip Hop,"Honestly, Nevermind",2022-06-16,7IaeavdRzXYQWfu2Wt5GlU,13205946,3TVXtAsR1Inumwj472S9r4
Calling My Name,Drake,"rap, hip hop",Hip Hop,"Honestly, Nevermind",2022-06-17,7sT7kZEYd1MrmzLLIRVZas,16070450,3TVXtAsR1Inumwj472S9r4
Massive,Drake,"rap, hip hop",Hip Hop,"Honestly, Nevermind",2022-06-16,0oiv4E896TUTTeQU0cmIui,86401904,3TVXtAsR1Inumwj472S9r4
Flight's Booked,Drake,"rap, hip hop",Hip Hop,"Honestly, Nevermind",2022-06-16,23Z3bbYcl1PdcPJemLa4zc,12250742,3TVXtAsR1Inumwj472S9r4
Overdrive,Drake,"rap, hip hop",Hip Hop,"Honestly, Nevermind",2022-06-16,1MJHXJ8bdoynpEtCLCbkWf,9407041,3TVXtAsR1Inumwj472S9r4
ULTRA SOLO REMIX,"Polimá Westcoast, Feid, Pailita, Paloma Mami, De La Ghetto","chilean trap, reggaeton chileno, chilean mambo, reggaeton, urbano latino, mambo, trap latino","Latin, Hip Hop",ULTRA SOLO REMIX,2022-06-16,6wtZPYBIXUvCpXwVjMCJBf,135704118,"768O5GliF0bqscyghggrbE, 2LRoIwlKmHjgvigdNGBHNo, 4yxLYO2imECxGYTTV7RQKb, 7rOlQwf8OuFLFQp4aydjBt, 3EiLUeyEcA6fbRPSHkG5kb"
Down Hill,Drake,"rap, hip hop",Hip Hop,"Honestly, Nevermind",2022-06-16,0PKpNkxX3FkcfgxCQUXXds,7152894,3TVXtAsR1Inumwj472S9r4
Tie That Binds,Drake,"rap, hip hop",Hip Hop,"Honestly, Nevermind",2022-06-16,5KW4KhJIAbVVSH6pJ4GPkb,7938887,3TVXtAsR1Inumwj472S9r4
Liability,Drake,"rap, hip hop",Hip Hop,"Honestly, Nevermind",2022-06-17,2vy9Ry1TNjCD85TiCbTz0r,6901626,3TVXtAsR1Inumwj472S9r4
The Kind of Love We Make,Luke Combs,country,Country,Growin' Up,2022-06-24,48UKTR66uUOT9LaUvooTNx,9618423,718COspgdWOnwOFpJHRZHS
Layla,"DJ Robin, Schürze","schlagerparty, schlager","Pop, Easy listening",Layla (Dutch Version),2022-03-24,5ucyKDPjLpYLGadsRO1wSB,26980317,"06VwNCd4PPAxBuxheaf5bz, 3S46qb1V62vKdGl1sR6LEQ"
Jiggle Jiggle (with Duke & Jones),"Louis Theroux, Duke & Jones",,,Jiggle Jiggle (with Duke & Jones),2022-05-13,1I4lCSP69P74nU3a6Su5L2,1631206,"016Rz5DsXUPPxosNTZLYcv, 3jNm5wvIx1eR5NDdXhMkNV"
JGL,"La Adictiva, Luis R Conriquez","banda, norteño, corrido, grupera, corridos bélicos, corridos tumbados, electro corridos, sad sierreño, sierreño, música mexicana",Latin,JGL,2022-02-18,5kpxVMDvYGRmNqawPqDTYR,40216655,"49EE6lVLgU8sp7dFgPshgM, 0pePYDrJGk8gqMRbXrLJC8"
BREAK MY SOUL,Beyoncé,,,RENAISSANCE,2022-07-29,5pyoxDZ1PX0KxBxiRVxA4U,217759680,6vWDO969PvNqNYHIOW5v0m
Bandido,"Zé Felipe, MC Mari","piseiro, sertanejo, arrocha, agronejo, forró, sertanejo universitário, brega funk, brega, pagode baiano, funk","Country, Pop, R&B, Latin",Bandido,2022-06-17,5PZAbR6JHYYV9xp5gv0XES,22130507,"7cmuxPnXRJxwuYDHfbD8Eu, 2AdUWxNm17kkGZiPGuorth"
Call Out My Name,The Weeknd,,,"My Dear Melancholy,",2018-03-30,09mEdoA6zrmBPgTEN5qXmN,244578361,1Xyo4u8uXC1ZmMpatF05PJ
Left and Right (Feat. Jung Kook of BTS),"Charlie Puth, Jung Kook, BTS","soft pop, pop, k-pop",Pop,CHARLIE,2022-10-06,5Odq8ohlgIbQKMZivbWkEo,421622619,"6VuMaDnrHyPL1p4EHjYLi7, 6HaGTQPmzraVmaVxvz6EUc, 3Nrfpe0tUJi4K4DXYWgMUX"
Carolina - From The Motion Picture “Where The Crawdads Sing”,Taylor Swift,,,Carolina (From The Motion Picture “Where The Crawdads Sing”),2022-06-24,4axSuOg3BqsowKjRpj59RU,3895542,06HL4z0CvFAxyc27GXpf02
Late To Da Party (F*CK BET) (feat. YoungBoy Never Broke Again),"Lil Nas X, YoungBoy Never Broke Again",,,Late To Da Party (F*CK BET) (feat. YoungBoy Never Broke Again),2022-06-24,3GbQcjKWT7eVpUfzqwUjxv,8186777,"7jVv8c5Fj3E9VhNjxT4snq, 7wlFDEWiM5OoIAt8RSli8b"
From The D 2 The LBC (with Snoop Dogg),"Eminem, Snoop Dogg","rap, hip hop, g-funk, west coast hip hop, gangster rap",Hip Hop,From The D 2 The LBC (with Snoop Dogg),2022-06-24,7My9ca9QEIR8MvIOdIrTWA,7602910,"7dGJo4pcD2V6oG8kP0tJRR, 7hJcb9fa4alzcOq3EaNPoG"
POP!,NAYEON,k-pop,Pop,IM NAYEON,2022-06-24,5rJ7bdPmr8nfmm2JQ8xHOz,82819945,1VwDG9aBflQupaFNjUru9A
Sharks,Imagine Dragons,,,Mercury - Acts 1 & 2,2022-07-01,7sA2SKTo1QbTSSYn5YvJC4,13356629,53XhwfbYqKCa1cC15pYq2q
NO PROBLEM (Feat. Felix of Stray Kids),"NAYEON, Felix of Stray Kids","k-pop, anime",Pop,IM NAYEON,2022-06-24,4zHvWi4iFAG45lgiN7smLC,999294,"1VwDG9aBflQupaFNjUru9A, 4UIOuc84ExWojcUzFGtb8W"
Psychic,"Chris Brown, Jack Harlow","r&b, ",R&B,Breezy,2022-06-24,64pUytZWfCpeeMBN0XAadF,968989,"7bXgB6jMjp9ATFy66eO08Z, 2LIk90788K0zvyj2JJVwkJ"
Disaster,Conan Gray,,,Superache,2022-06-24,3SWGtKHaCFEUqfm9ydUFVw,918720,4Uc8Dsxct0oMqx0P6i60ea
I Wanna Be Yours,Arctic Monkeys,"indie, garage rock",Rock,AM,2013-09-09,5XeFesFbtLpXzIVDNQP22n,305739737,7Ln80lUS6He07XvHI8qqHH
Ojos Marrones,Lasso,,,Ojos Marrones,2022-06-03,7gwT3HGL84vF7bgtwL1N88,111167852,3SCOuAxngTC1yGjKMcIPEd
Nublado,Paulo Londra,"argentine trap, trap latino, reggaeton","Hip Hop, Latin",Nublado,2022-06-28,5JCquuXMmdXNypO32fPb0M,961796,3vQ0GE3mI0dAaxIMYe5g7z
Luces,Paulo Londra,"argentine trap, trap latino, reggaeton","Hip Hop, Latin",Luces,2022-06-29,77UICuAzXRYuJqdhcy6R3m,2661892,3vQ0GE3mI0dAaxIMYe5g7z
Baile no Morro,"MC Tairon, Mc Vitin Da Igrejinha, Dj Win, life song","funk de bh, funk, brazilian funk","Hip Hop, R&B, R&b",Baile no Morro,2022-06-17,0i4UV3HjjvsUuV3BajEXoD,22156899,"7ujbuq6hAjLSf7cGr6au0b, 6junQmlAntqTBJPTYCq25a, 04NtfTeul9H9B41tPvF3MG, 7kqNP68mp3gmojwNasfhiq"
MORE,j-hope,"k-pop, k-rap","Pop, Hip Hop",Jack In The Box,2022-07-15,7GARzfC1mwhDuk4t9WOACq,44545091,0b1sIQumIAsNbqAoIClSpy
Hot Shit (feat. Ye & Lil Durk),"Cardi B, Kanye West, Lil Durk","rap, drill",Hip Hop,Hot Shit (feat. Ye & Lil Durk),2022-07-01,3uJFmluXzYedoJcvhpC1AW,16401755,"4kYSro6naA4h99UJvo89HB, 5K4W6rqBFWDnAN6FQUkS6x, 3hcs9uc56yIGFCSy9leWe7"
Hot In It (feat. Charli XCX),"Tiësto, Charli xcx","edm, trance, big room, house, dance, hyperpop, art pop","Pop, Electronic",Hot In It,2022-06-30,3Z7CaxQkqbIs1rewKi6v4W,6299914,"2o5jDhtHVPhrJdv3cEQ99Z, 25uiPmTg16RbhZWAqwLBy5"
New Money (with 21 Savage),"Calvin Harris, 21 Savage","edm, ",Electronic,New Money (with 21 Savage),2022-07-01,5ycvEFxPeQqqkdOUgWhrJl,1002258,"7CajNmpbOovFoOoasH2HaY, 1URnnhqYAYcrqrcwql10ft"
Never Really Loved Me (with Dean Lewis),"Kygo, Dean Lewis","tropical house, ",Electronic,Never Really Loved Me (with Dean Lewis),2022-07-01,1O73ZKgl0THUImkHW6dfAL,978374,"23fqKkggKUBHNkbKtXEls4, 3QSQFmccmX81fWCUSPTS7y"
Rich Minion,Yeat,rage rap,Hip Hop,Rich Minion,2022-06-29,1JIgFmCP5OCTEGV866WP3b,2522749,3qiHUAX7zY4Qnjx8TNUzVx
Ai Preto,"L7NNON, DJ Biel do Furduncinho, Bianca","brazilian trap, brazilian hip hop, trap funk, trap, funk carioca, brazilian funk, funk, brega funk","Hip Hop, Pop, R&B, Electronic",Ai Preto,2022-06-03,5vC8UAOHeG95ehRzZChniB,36051900,"0JjPiLQNgAFaEkwoy56B1C, 6Us5Zsn5MAHBk7SHBUsG5X, 7Jb6GR4PIxHSkDJK8MWuVg"
Master Of Puppets,Metallica,"metal, thrash metal, rock, heavy metal, hard rock","Rock, Metal",Master Of Puppets (Remastered),1986-03-03,2MuWTIM3b0YEAskbeeFE1i,94189680,2ye2Wgw4gimLv2eAKyk1NB
La Bachata,Manuel Turizo,"reggaeton, latin, colombian pop","Pop, Latin",2000,2023-03-17,3tt9i3Hhzq84dPS8H7iSiJ,648567321,0tmwSHipWxN12fsoLcFU3B
Afraid To Feel,LF SYSTEM,,,Afraid To Feel,2022-05-02,40SBS57su9xLiE1WqkXOVr,73081532,0HxX6imltnNXJyQhu4nsiO
Separate Ways (Worlds Apart) - Bryce Miller/Alloy Tracks Remix,"Journey, Steve Perry","album rock, classic rock",Rock,Separate Ways (Worlds Apart) [Bryce Miller/Alloy Tracks Remix],2022-04-12,0muK9BAzu2TJXQgWPsEj6e,3282667,"0rvjqX7ttXeg3mTy8Xscbt, 5xQKoGD7Ql92fWd1uWwKkf"
Apocalypse,Cigarettes After Sex,dream pop,Pop,Cigarettes After Sex,2017-06-09,0yc6Gst2xkRu0eMLeRMGCX,189220217,1QAJqy2dA3ihHBFIHRphZj
LA INOCENTE,"Mora, Feid","urbano latino, reggaeton, trap latino",Latin,MICRODOSIS,2022-04-01,5jt25aFjW2kNoBqaEVaz5W,191390655,"0Q8NcsJwoCbZOHHW63su5S, 2LRoIwlKmHjgvigdNGBHNo"
Betty (Get Money),Yung Gravy,meme rap,Hip Hop,Betty (Get Money),2022-06-10,4cacyP5c3PMlfnyjpg13xW,112438852,2YOYua8FpudSEiB9s88IgQ
Enter Sandman,Metallica,"metal, thrash metal, rock, heavy metal, hard rock","Rock, Metal",Metallica,1991-08-12,5sICkBXVmaCQk5aISGR3x1,1608053,2ye2Wgw4gimLv2eAKyk1NB
"Quevedo: Bzrp Music Sessions, Vol. 52","Bizarrap, Quevedo","argentine trap, trap latino, urbano latino, reggaeton","Hip Hop, Latin","Quevedo: Bzrp Music Sessions, Vol. 52",2022-07-06,2tTmW7RDtMQtBk7m2rYeSw,882292832,"716NhGYqD1jl2wI1Qkgq36, 52iwsT98xCoGgiGntTiR7K"
Bad Habit,Steve Lacy,,,Gemini Rights,2022-07-15,4k6Uh1HXdhtusDW5y8Gbvy,496332290,57vWImR43h4CaDao012Ofp
Normal,Feid,"reggaeton, urbano latino",Latin,FELIZ CUMPLEAÑOS FERXXO TE PIRATEAMOS EL ÁLBUM,2022-09-14,0T2pB7P1VdXPhLdQZ488uH,171718164,2LRoIwlKmHjgvigdNGBHNo
LOOSE CHANGE,Brent Faiyaz,r&b,R&B,WASTELAND,2022-07-08,00imgaPlYRrMGn9o83hfmk,3524320,3tlXnStJ1fFhdScmQeLpuG
ALL MINE,Brent Faiyaz,r&b,R&B,WASTELAND,2022-07-08,3XgGQ1wjo5khvq2UImjyNF,3247911,3tlXnStJ1fFhdScmQeLpuG
"GRAVITY (FEAT. TYLER, THE CREATOR)","Brent Faiyaz, Dahi, Tyler The Creator","r&b, ",R&B,WASTELAND,2022-07-08,3zakx7RAwdkUQlOoQ7SJRt,1267840,"3tlXnStJ1fFhdScmQeLpuG, 5BozIJTTNCufaZpjhy2der, 4V8LLVI7PbaPR0K2TGSxFF"
VILLAIN'S THEME,Brent Faiyaz,r&b,R&B,WASTELAND,2022-07-08,4lfAwGFU3Zo2ZruXzRG8tw,1264371,3tlXnStJ1fFhdScmQeLpuG
PRICE OF FAME,Brent Faiyaz,r&b,R&B,WASTELAND,2022-07-08,4xKQtLZn8m2d2KJy13ZujE,1214680,3tlXnStJ1fFhdScmQeLpuG
Paris to Tokyo,"Fivio Foreign, The Kid LAROI","brooklyn drill, new york drill, drill, uk drill, ","Hip Hop, Pop",Paris to Tokyo,2022-07-08,5QvW5lK6mkfTegpAK9JOO7,2012885,"14CHVeJGrR5xgUGQFV5BVM, 2tIP7SsRs7vjIcLrU85W8J"
La Loto,"TINI, Becky G, Anitta","latin pop, reggaeton, latin, brazilian pop, funk pop, funk carioca, funk, pagode baiano","Pop, R&B, Hip Hop, Latin",La Loto,2022-07-06,3AbNNvo2OmyeDMvRBgf9vk,11386952,"7vXDAI8JwjW531ouMGbfcp, 4obzFoKoKRHIphyHzJ35G3, 7FNnA9vBm6EKceENgCGRMb"
HEAL YOUR HEART (INTERLUDE),Brent Faiyaz,r&b,R&B,WASTELAND,2022-07-08,6MF5JoJYj5uK07Si6fRAPM,1119662,3tlXnStJ1fFhdScmQeLpuG
GHETTO GATSBY (FEAT. ALICIA KEYS),"Brent Faiyaz, Alicia Keys","r&b, neo soul",R&B,WASTELAND,2022-07-08,2krESug6AyfOL07tlaGwts,1062923,"3tlXnStJ1fFhdScmQeLpuG, 3DiDSECUqqY1AuBP8qtaIa"
Last Last,Burna Boy,"afrobeats, afrobeat, afropop, afroswing, dancehall, afropiano","Traditional music, R&B, Pop","Love, Damini",2022-07-07,5YbPxJwPfrj7uswNwoF1pJ,104155138,3wcj11K77LjEY1PkEazffa
love.,Kid Cudi,,,The Boy Who Flew To The Moon (Vol. 1),2022-07-08,5XFoaqV1Z8XaLJidchVWhh,1011429,0fA0VVWsXO9YnASrzqfmYu
Girls,aespa,k-pop,Pop,Girls - The 2nd Mini Album,2022-07-08,2WTHLEVjfefbGoW7F3dXIg,1007378,6YVMFz59CuY7ngCxTxjpxE
ROLLING STONE,Brent Faiyaz,r&b,R&B,WASTELAND,2022-07-08,0e0JshRej2NwT7jahEmv52,974892,3tlXnStJ1fFhdScmQeLpuG
For My Hand (feat. Ed Sheeran),"Burna Boy, Ed Sheeran","afrobeats, afrobeat, afropop, afroswing, dancehall, afropiano, soft pop","Traditional music, R&B, Pop","Love, Damini",2022-07-07,0HaRLPnr887lcQM2YQzkff,974877,"3wcj11K77LjEY1PkEazffa, 6eUKZXaKkcviH0Ku9w2n3V"
WASTING TIME (FEAT. DRAKE & THE NEPTUNES),"Brent Faiyaz, Drake, The Neptunes","r&b, rap, hip hop, ","Hip Hop, R&B",WASTELAND,2022-07-08,6N9U1wkWniSXD4TKD4ln0h,953907,"3tlXnStJ1fFhdScmQeLpuG, 3TVXtAsR1Inumwj472S9r4, 0KuF7reCTOZwV7YJnHQqgr"
FYTB (FEAT. JOONY),"Brent Faiyaz, Joony","r&b, ",R&B,WASTELAND,2022-07-08,48oQGynnS8RLiYRFsJ6pDL,919467,"3tlXnStJ1fFhdScmQeLpuG, 0gY0jm6QAzJCAslmZC3T35"
Kleiner Prinz,Pashanim,german hip hop,Hip Hop,Kleiner Prinz,2022-07-07,0y8lwLPXBsenbF5WAZhlbL,901241,34LetYSjEuG2fBb4Z8PwPg
ADDICTIONS (FEAT. Tre' Amani),"Brent Faiyaz, Tre' Amani","r&b, ",R&B,WASTELAND,2022-07-08,01VzuxoBYMAJLObfU0w6dI,886090,"3tlXnStJ1fFhdScmQeLpuG, 48Py72qV4J4hzvJXXRDNz0"
DEAD MAN WALKING,Brent Faiyaz,r&b,R&B,WASTELAND,2022-07-08,2c2tlXfEmLgUNvxngIi1qL,883684,3tlXnStJ1fFhdScmQeLpuG
Pipoco,"Ana Castela, Melody, Dj Chris No Beat","agronejo, sertanejo, sertanejo universitário, piseiro, brazilian pop, funk pop","Country, Pop, Latin",Pipoco,2022-06-01,7AwVSKaQxpidrtYBerkHKk,42616662,"2CKOmarVWvWqkNWUatHCex, 7ySZCEP4HFGckYYPK5rqFI, 0vdcZzmneH0nK9CYFHQBjk"
Calm Down,Rema,"afrobeats, afrobeat, afropop, afropiano","Traditional music, R&B, Pop",Rave & Roses,2022-03-24,3BnDvpeuGOj21Ir2aVEtQo,178096252,46pWGuE3dSwY3bMMXGBvVS
SNAP,Rosa Linn,,,SNAP PACK,2022-07-15,6zJejIfVYLgjud3lTk4DLB,389296060,46xBNx0j6cwY6sD9LgMTm1
die first,Nessa Barrett,,,die first,2022-06-24,21szgNA72iLwvBxHQLgwBh,6682118,7pwufEBGfggjoI8twqlsmQ
Cruel Summer,Taylor Swift,,,Lover,2019-08-23,1BxfuPKGuaTgP7aM0Bbdwr,5060860,06HL4z0CvFAxyc27GXpf02
Arson,j-hope,"k-pop, k-rap","Pop, Hip Hop",Jack In The Box,2022-07-15,2QWEMqQMJR1KDf6hDjJOs6,18891092,0b1sIQumIAsNbqAoIClSpy
= (Equal Sign),j-hope,"k-pop, k-rap","Pop, Hip Hop",Jack In The Box,2022-07-15,70XnKsO3UnIT4FnEwChQXx,2568196,0b1sIQumIAsNbqAoIClSpy
Pandora's Box,j-hope,"k-pop, k-rap","Pop, Hip Hop",Jack In The Box,2022-07-15,2On611HXKQAbaYkuc4NQAm,1655494,0b1sIQumIAsNbqAoIClSpy
"Stay With Me (with Justin Timberlake, Halsey, & Pharrell)","Calvin Harris, Justin Timberlake, Halsey, Pharrell Williams","edm, ",Electronic,"Stay With Me (with Justin Timberlake, Halsey, & Pharrell)",2022-07-15,5lfWrciYtohtIMVDVZd0Rf,17016895,"7CajNmpbOovFoOoasH2HaY, 31TPClRtHm23RisEBtV3X7, 26VFTg2z8YR0cCuwLzESi2, 2RdwBSPQiwcmiDo9kixcl8"
STOP,j-hope,"k-pop, k-rap","Pop, Hip Hop",Jack In The Box,2022-07-15,1XIIvx9S19CZVc7eow7EX7,1505013,0b1sIQumIAsNbqAoIClSpy
What if…,j-hope,"k-pop, k-rap","Pop, Hip Hop",Jack In The Box,2022-07-15,1fNwwml8UcKvhfM6YEVIRh,1471954,0b1sIQumIAsNbqAoIClSpy
Safety Zone,j-hope,"k-pop, k-rap","Pop, Hip Hop",Jack In The Box,2022-07-15,00I41xsW6SunZDJ5fB8KAd,1471444,0b1sIQumIAsNbqAoIClSpy
Music Box : Reflection,j-hope,"k-pop, k-rap","Pop, Hip Hop",Jack In The Box,2022-07-15,0PJSXtjkdTjJzZAMyNus02,1391767,0b1sIQumIAsNbqAoIClSpy
Future,j-hope,"k-pop, k-rap","Pop, Hip Hop",Jack In The Box,2022-07-15,0Puudh380z6cOCgMaTNm7h,1388177,0b1sIQumIAsNbqAoIClSpy
Intro,j-hope,"k-pop, k-rap","Pop, Hip Hop",Jack In The Box,2022-07-15,0M7ai1yfYyb4OlyRgdmtTK,1361668,0b1sIQumIAsNbqAoIClSpy
s!r! (feat. Lazza & Sfera Ebbasta),"thasup, Lazza, Sfera Ebbasta","italian trap, trap",Hip Hop,s!r! (feat. Lazza & Sfera Ebbasta),2022-07-15,3gUzi41YOt3VExeyHSLsMj,3679822,"19i93sA0D7yS9dYoVNBqAA, 0jdNdfi4vAuVi7a6cPDFBM, 23TFHmajVfBtlRx5MXqgoz"
Letztes Mal,"Bonez MC, RAF Camora",german hip hop,Hip Hop,Letztes Mal,2022-07-14,7k6aVgrtJqNTMVqk5yMWKD,1188302,"1aS5tqEs9ci5P9KD9tZWa6, 0Dvx6p8JDyzeOPGmaCIH1L"
2 Be Loved (Am I Ready),Lizzo,,,Special,2022-07-14,13Irp51zj01BZu2XtDrnAg,46768369,56oDRnqbIiwx4mymNEv7dS
Sunshine (feat. Fousheé),"Steve Lacy, Fousheé",,,Gemini Rights,2022-07-15,2FPmvXIMpjgzJQbUeJo8Iv,946528,"57vWImR43h4CaDao012Ofp, 6trIghKwHRUyxwvm66HLHH"
Everything Goes On,"Porter Robinson, League of Legends","edm, electronic, ",Electronic,Everything Goes On,2022-07-14,3WBRfkOozHEsG0hbrBzwlm,907802,"3dz0NnIZhtKKeXZxLOxCam, 47mIJdHORyRerp4os813jD"
Fala Mal de Mim - Ao Vivo,Gusttavo Lima,"sertanejo, sertanejo universitário, arrocha, agronejo, piseiro, forró","Country, Latin",Fala Mal de Mim (Ao Vivo),2022-07-07,6gEOM9IEBzvTdbwNrSkBdC,8870870,7MiDcPa6UiV3In7lIM71IN
