song_name,artist_names,genres,parent_genres,album,release_date,spotify_track_id,yearly_streams,artist_ids
Relationship (feat. Future),"Young Thug, Future","rap, melodic rap, trap",Hip Hop,Beautiful Thugger Girls,2017-06-16,25oOaleife6E2MIKmFkPvg,43197062,"50co4Is1HCEo8bhOyUWKpn, 1RyvyyTE3xzB2ZywiAwp0i"
"Shook Ones, Pt. II",Mobb Deep,"east coast hip hop, hardcore hip hop, hip hop, gangster rap",Hip Hop,The Infamous,1995-04-25,33ZXjLCpiINn8eQIDYEPTD,477424,6O2zJ0tId7g07yzHtX0yap
Don't Quit (feat. Travis Scott & Jeremih),"DJ Khaled, Calvin Harris, Travis Scott, Jeremih","edm, rap, ","Electronic, Hip Hop",Grateful,2017-06-22,4vv1KjUzPwrtDbozizSfQc,11425535,"0QHgL1lAIqAw0HtD7YldmP, 7CajNmpbOovFoOoasH2HaY, 0Y5tJX1MQlPlqiwlOH1tJY, 3KV3p5EY4AvKxOlhGHORLg"
I Don’t Know Why,Imagine Dragons,,,Evolve,2017-06-23,15dnkAHcHC0vrIUlbiPiqU,5763978,53XhwfbYqKCa1cC15pYq2q
I’ll Make It Up To You,Imagine Dragons,,,Evolve,2017-06-23,54h8xHewdRPnYzmbEHBhOO,3516038,53XhwfbYqKCa1cC15pYq2q
Rise Up,Imagine Dragons,,,Evolve,2017-06-23,7vAXN57IQ0sj049wZGIboE,3434777,53XhwfbYqKCa1cC15pYq2q
Start Over,Imagine Dragons,,,Evolve,2017-06-23,6Q9ue1D2FU489FD4Uln3SX,2192734,53XhwfbYqKCa1cC15pYq2q
"On Everything (feat. Travis Scott, Rick Ross & Big Sean)","DJ Khaled, Travis Scott, Rick Ross, Big Sean","rap, southern hip hop, ",Hip Hop,Grateful,2017-06-22,7lxZbmtC6SkUc2yXBgDOdO,1159934,"0QHgL1lAIqAw0HtD7YldmP, 0Y5tJX1MQlPlqiwlOH1tJY, 1sBkRIssrMs1AbVkOJbc7a, 0c173mlxpT3dSFRgMO8XPh"
I Love You so Much (feat. Chance the Rapper),"DJ Khaled, Chance the Rapper",,,Grateful,2017-06-22,6DxqrwlrHERRkUw9yXIGjd,656527,"0QHgL1lAIqAw0HtD7YldmP, 1anyVhU62p31KFi8MEzkbf"
Mouth Of The River,Imagine Dragons,,,Evolve,2017-06-23,6dSKDp21S6I5UOhDqjw4kB,1102831,53XhwfbYqKCa1cC15pYq2q
Yesterday,Imagine Dragons,,,Evolve,2017-06-23,7nXk8UzwYn0bKNH8NVz6xO,1084320,53XhwfbYqKCa1cC15pYq2q
"Iced Out My Arms (feat. Future, Migos, 21 Savage & T.I.)","DJ Khaled, Future, Migos, 21 Savage, T.I.","rap, trap, southern hip hop",Hip Hop,Grateful,2017-06-22,2ClE3QfsNx9p0zjPKxmUYq,556838,"0QHgL1lAIqAw0HtD7YldmP, 1RyvyyTE3xzB2ZywiAwp0i, 6oMuImdp5ZcFhWP0ESe6mG, 1URnnhqYAYcrqrcwql10ft, 4OBJLual30L7gRl5UkeRcT"
Dancing In The Dark,Imagine Dragons,,,Evolve,2017-06-23,5HvtbJxOYLSACcPuhf62wT,548947,53XhwfbYqKCa1cC15pYq2q
Champion,Fall Out Boy,"emo, pop punk, emo pop","Rock, Pop",Champion,2017-06-22,3IEHJ5lWMxExmrn2zlhcVu,544380,4UXqAaa6dQYAk18Lv7PEgX
It's Secured (feat. Nas & Travis Scott),"DJ Khaled, Nas, Travis Scott","east coast hip hop, hip hop, rap",Hip Hop,Grateful,2017-06-22,56uTIyBsxLQIYgF765A2aM,521610,"0QHgL1lAIqAw0HtD7YldmP, 20qISvAhX20dpIbOOzGK3q, 0Y5tJX1MQlPlqiwlOH1tJY"
I Can't Even Lie (feat. Future & Nicki Minaj),"DJ Khaled, Future, Nicki Minaj","rap, ",Hip Hop,Grateful,2017-06-22,2G60ShHRZZhqxSKbZTWdOh,508920,"0QHgL1lAIqAw0HtD7YldmP, 1RyvyyTE3xzB2ZywiAwp0i, 0hCNtLu0JehylgoiP8L4Gh"
"Down for Life (feat. PARTYNEXTDOOR, Future, Travis Scott, Rick Ross & Kodak Black)","DJ Khaled, PARTYNEXTDOOR, Future, Travis Scott, Rick Ross, Kodak Black","r&b, rap, southern hip hop, ","R&B, Hip Hop",Grateful,2017-06-22,6CwTHNCzgkq41m11iPpzsf,506247,"0QHgL1lAIqAw0HtD7YldmP, 2HPaUgqeutzr3jx5a9WyDV, 1RyvyyTE3xzB2ZywiAwp0i, 0Y5tJX1MQlPlqiwlOH1tJY, 1sBkRIssrMs1AbVkOJbc7a, 46SHBwWsqBkxI7EeeBEQG7"
Jag trodde änglarna fanns,Kamferdrops,,,Jag trodde änglarna fanns,2017-05-12,3qy7P1Vr6eGIwHP9DCUHwK,932242,3LzHaN3Y3gT35BudaFqVyy
Signs,Drake,"rap, hip hop",Hip Hop,Signs,2017-06-23,5EnYT6F7wEcdege6mDHEfO,138680478,3TVXtAsR1Inumwj472S9r4
No Complaints (feat. Offset & Drake) (Bonus),"Metro Boomin, Offset, Drake","rap, hip hop",Hip Hop,NOT ALL HEROES WEAR CAPES,2018-11-02,304CtPEPYQS6hbM4CubVti,51868066,"0iEtIxbK0KxaSlF7G42ZOp, 4DdkRBBYG6Yk9Ka8tdJ9BW, 3TVXtAsR1Inumwj472S9r4"
Young Dumb & Broke,Khalid,,,American Teen,2017-04-27,5Z3GHaZ6ec9bsiI5BenrbY,313418297,6LuN9FCkKOj5PcnpouEgny
Two High,Moon Taxi,,,Two High,2017-05-05,0Z9HQ8YvHqdeOjTwsR3cS7,38099011,5DK8eK7fjvRsziXzyr3sFA
Mi Gente,"J Balvin, Willy William","reggaeton, latin, ",Latin,Vibras,2018-05-25,7COfe3P7KgfwDwIRB8LIDw,535381761,"1vyhD5VmyZ7KMfW5gqLgo5, 4RSyJzf7ef6Iu2rnLdabNq"
"Cash Out (feat. ScHoolboy Q, PARTYNEXTDOOR & D.R.A.M.)","Calvin Harris, ScHoolboy Q, PARTYNEXTDOOR, DRAM, Funk Wav","edm, r&b, ","Electronic, R&B",Funk Wav Bounces Vol.1,2017-06-30,0Ws8D3EWUDgY962Xftb0h5,4360886,"7CajNmpbOovFoOoasH2HaY, 5IcR3N7QB1j6KBL8eImZ8m, 2HPaUgqeutzr3jx5a9WyDV, 5M0lbkGluOPXLeFjApw8r8, 4A0TivfinfALCAMJqqjZIk"
Prayers Up (feat. Travis Scott & A-Trak),"Calvin Harris, Travis Scott, A-Trak, Funk Wav","edm, rap, disco house, ","Electronic, Hip Hop",Funk Wav Bounces Vol.1,2017-06-30,4KaIJ1FWXUoAAnOts1YWjD,4160255,"7CajNmpbOovFoOoasH2HaY, 0Y5tJX1MQlPlqiwlOH1tJY, 3TaUSUXn41GixL7zbvrIDt, 4A0TivfinfALCAMJqqjZIk"
Skrt On Me (feat. Nicki Minaj),"Calvin Harris, Nicki Minaj, Funk Wav","edm, ",Electronic,Funk Wav Bounces Vol.1,2017-06-30,7iDxZ5Cd0Yg08d4fI5WVtG,2377967,"7CajNmpbOovFoOoasH2HaY, 0hCNtLu0JehylgoiP8L4Gh, 4A0TivfinfALCAMJqqjZIk"
Faking It (feat. Kehlani & Lil Yachty),"Calvin Harris, Kehlani, Lil Yachty, Funk Wav","edm, ",Electronic,Funk Wav Bounces Vol.1,2017-06-30,0pJPdSVti6cTM1Q6xYGmcf,2395880,"7CajNmpbOovFoOoasH2HaY, 0cGUm45nv7Z6M6qdXYQGTX, 6icQOAFXDZKsumw3YXyusw, 4A0TivfinfALCAMJqqjZIk"
"Holiday (feat. Snoop Dogg, John Legend & Takeoff)","Calvin Harris, Snoop Dogg, John Legend, Takeoff, Funk Wav","edm, g-funk, west coast hip hop, gangster rap, hip hop, rap, soft pop, neo soul, ","Electronic, Hip Hop, R&B, Pop",Funk Wav Bounces Vol.1,2017-06-30,08Wc3X7XNSyF8WYBPt2L8E,1195898,"7CajNmpbOovFoOoasH2HaY, 7hJcb9fa4alzcOq3EaNPoG, 5y2Xq6xcjJb2jVM54GHK3t, 3EW0kQ1skZiK1NHg3Spt9J, 4A0TivfinfALCAMJqqjZIk"
911 / Mr. Lonely (feat. Frank Ocean & Steve Lacy),"Tyler The Creator, Frank Ocean, Steve Lacy",,,Flower Boy,2017-07-21,4bEcoz1OcfMgUbp2ft8ieQ,6188383,"4V8LLVI7PbaPR0K2TGSxFF, 2h93pZq0e7k5yf4dywlkpM, 57vWImR43h4CaDao012Ofp"
Versace on the Floor (Bruno Mars vs. David Guetta),"Bruno Mars, David Guetta","edm, dance",Electronic,Versace On The Floor (Bruno Mars vs. David Guetta),2017-06-27,5UJshy5HDHdNEVqlJwzsQB,597478,"0du5cEVh5yTK9QJze8zA0C, 1Cs0zKBU1kc0i8ypK3B9ai"
Sun Comes Up (feat. James Arthur),"Rudimental, James Arthur",soft pop,Pop,Sun Comes Up (feat. James Arthur),2017-06-30,6SUocL0caib4mLHe8ZrZzi,13299440,"4WN5naL3ofxrVBgFpguzKo, 4IWBUUAFIplrNtaOHcJPRM"
Who Dat Boy (feat. A$AP Rocky),"Tyler The Creator, A$AP Rocky",rap,Hip Hop,Flower Boy,2017-07-21,21yRtB6B8EMounImAfHRCP,8086959,"4V8LLVI7PbaPR0K2TGSxFF, 13ubrt8QOOCPljQ2FL1Kca"
PIE (feat. Chris Brown),"Future, Chris Brown","rap, r&b","R&B, Hip Hop",HNDRXX,2017-06-26,0NZUqq4iLQddokgtiC44Kb,548845,"1RyvyyTE3xzB2ZywiAwp0i, 7bXgB6jMjp9ATFy66eO08Z"
Hard to Love (feat. Jessie Reyez),"Calvin Harris, Jessie Reyez, Funk Wav","edm, ",Electronic,Funk Wav Bounces Vol.1,2017-06-30,6KdmNK9MogmGcnO3wNZHhp,503727,"7CajNmpbOovFoOoasH2HaY, 3KedxarmBCyFBevnqQHy3P, 4A0TivfinfALCAMJqqjZIk"
Extra Luv (feat. YG),"Future, YG","rap, hyphy",Hip Hop,FUTURE,2017-06-30,1tlBuoIRrtqFs9bE9dmli5,442305,"1RyvyyTE3xzB2ZywiAwp0i, 0A0FS04o6zMoto8OKPsDwY"
Craving You,"Thomas Rhett, Maren Morris","country, acoustic country, pop country",Country,Craving You,2017-03-31,6zLdXcmvIxnAXpz9sXFnIE,11704823,"6x2LnllRG5uGarZMsD4iO8, 6WY7D3jk8zTrHtmkqqo5GI"
Party In The U.S.A.,Miley Cyrus,,,The Time Of Our Lives (International Version),2009-01-01,3E7dfMvvCLUddWissuqMwr,1048335,5YGY8feqx7naU7z4HrwZM6
Sweet Home Alabama,Lynyrd Skynyrd,"southern rock, classic rock, rock",Rock,Second Helping (Expanded Edition),1974-04-15,7e89621JPkKaeDSTQ3avtg,457652,4MVyzYMgTwdP7Z49wAZHx0
Praying,Kesha,,,Rainbow,2017-08-11,0jdny0dhgjUwoIp5GkqEaA,116295652,6LqNN22kT3074XbTVUrhzX
Get Low (with Liam Payne),"Zedd, Liam Payne","edm, ",Electronic,Get Low (with Liam Payne),2017-07-06,1CKd1PnqfYx0H12V9MSaIY,71560621,"2qxJFvFYMEDqd7ui6kSAcq, 5pUo3fmmHT8bhCyHE52hA6"
Bank Account,21 Savage,,,Issa Album,2017-09-23,2fQrGHiQOvpL9UgPvtYy6G,291165216,1URnnhqYAYcrqrcwql10ft
A L I E N S,Coldplay,,,A L I E N S,2017-07-06,6pwvH9LfroBLqd3dez9vBz,1311283,4gzpq5DPGxSnKTe4SA8HAU
Ni Tú Ni Yo (feat. Gente de Zona),"Jennifer Lopez, Gente De Zona","latin, latin dance",Latin,Ni Tú Ni Yo (feat. Gente de Zona),2017-07-04,5xMzazov0IHYllrc8U2K6F,20891899,"2DlGxzQSjYe5N6G9nkYghR, 2cy1zPcrFcXAJTP0APWewL"
Famous,21 Savage,,,Issa Album,2017-07-06,19HA9J80qZfIkAnp2g8N2S,2045976,1URnnhqYAYcrqrcwql10ft
Bring Dem Things,"French Montana, Pharrell Williams",,,Bring Dem Things,2017-00-00,5xVOqZL4oKJKcXgQvrfx2z,534898,"6vXTefBL93Dj5IqAWq6OTv, 2RdwBSPQiwcmiDo9kixcl8"
Numb,21 Savage,,,Issa Album,2017-07-06,0G149jkGWKwrPXUGkEDgWM,9262349,1URnnhqYAYcrqrcwql10ft
Bad Business,21 Savage,,,Issa Album,2017-07-06,2MnJoNVtf0pw7HUn3I1Tih,950096,1URnnhqYAYcrqrcwql10ft
Close My Eyes,21 Savage,,,Issa Album,2017-07-06,28mrq1UKIVItTbPqyub52b,508845,1URnnhqYAYcrqrcwql10ft
Mala Mujer,C. Tangana,flamenco,Latin,Mala Mujer,2017-05-26,6puxHBNwu2Nmm7uD3Rd2MP,438952,5TYxZTjIPqKM8K8NuP9woO
New Rules,Dua Lipa,pop,Pop,Dua Lipa (Complete Edition),2015-00-00,2xJCMIJfcNYDc5iR0sAm2O,534722524,6M2wZ9GZgrQXHCFfjv46we
Super Far,LANY,,,LANY,2017-06-30,74ODGXs4byLTRdnKGM4s6E,47739270,49tQo2QULno7gxHutgccqF
Sorry Not Sorry,Demi Lovato,,,Tell Me You Love Me,2017-09-29,3Du2K5dLzmduCNp6uwuaL0,354843554,6S2OmqARrzebs0tKUEyXyp
Feel It Still,Portugal. The Man,,,Woodstock,2017-06-16,6QgjcU0zLnzq5OrUoSZ3OK,236497510,4kI8Ie27vjvonwaB2ePh8T
Fetish (feat. Gucci Mane),"Selena Gomez, Gucci Mane","pop, southern hip hop, rap, trap","Pop, Hip Hop",Fetish (feat. Gucci Mane),2017-07-13,0XLOf9LhyazPX9Ld8jPiUq,155719297,"0C8ZW7ezQVs4URX5aX7Kqx, 13y7CgLHjMVRMDqxdx0Xdo"
Summer Bummer (feat. A$AP Rocky & Playboi Carti),"Lana Del Rey, A$AP Rocky, Playboi Carti","rap, rage rap",Hip Hop,Lust For Life,2017-07-21,5QqyRUZeBE04yJxsD1OC0I,10536088,"00FQb4jTyendYWaN8pK0wa, 13ubrt8QOOCPljQ2FL1Kca, 699OTQXzgjhIYAHMy9RyPD"
Groupie Love (feat. A$AP Rocky),"Lana Del Rey, A$AP Rocky",rap,Hip Hop,Lust For Life,2017-07-21,3tWa5qmAJ2OsHV6KxNZBxc,3307031,"00FQb4jTyendYWaN8pK0wa, 13ubrt8QOOCPljQ2FL1Kca"
Miracles (Someone Special),"Coldplay, Big Sean",,,Kaleidoscope EP,2017-07-13,6uJwPeBGb3swi85TSr9iIz,4655285,"4gzpq5DPGxSnKTe4SA8HAU, 0c173mlxpT3dSFRgMO8XPh"
A Lie,"French Montana, The Weeknd, Max B",,,Jungle Rules,2017-07-14,1vVNlXi8gf8tZ7OhnEs4VE,5427002,"6vXTefBL93Dj5IqAWq6OTv, 1Xyo4u8uXC1ZmMpatF05PJ, 7f35VZGDpomj11PXdNn5D9"
Rich Love (with Seeb),"OneRepublic, Seeb","soft pop, ",Pop,Rich Love,2017-07-14,7aF09WaavZAmAWuUeYxlYD,111274704,"5Pwc4xIPtQLFEnJriah9YJ, 5iNrZmtVMtYev5M9yoWpEq"
Woman (feat. The Dap-Kings Horns),"Kesha, The Dap-Kings Horns",,,Rainbow,2017-08-11,1kJtfldK9F7XmsSiSNlbth,1313721,"6LqNN22kT3074XbTVUrhzX, 4LFgxG38Y0l4Fo1gdQelay"
Rain,The Script,,,Freedom Child,2017-09-01,2QWP8NYYplOqEFBYGCcq0S,16963264,3AQRLZ9PuTAozP28Skbq8V
Lay It on Me,Vance Joy,folk pop,Pop,Lay It on Me,2017-07-12,7MUNNBJKYo3cdokp06wEOB,563560,10exVja0key0uqUkk6LJRT
Something Just Like This - Tokyo Remix,"Coldplay, The Chainsmokers",,,Something Just Like This (Tokyo Remix),2017-06-23,5ffwnb6hqsKZp8cG6q90OW,541174,"4gzpq5DPGxSnKTe4SA8HAU, 69GGBxA162lTqCwzJG5jLp"
True Feeling,Galantis,,,True Feeling,2017-07-12,6SRnVRobwLtovI4JEWejDv,527830,4sTQVOfp9vEMCemLw50sbu
Fazer Falta,Mc Livinho,"funk, brazilian funk, funk carioca","Hip Hop, R&B",Fazer Falta,2017-05-25,6pSYjx66rlqRmGGTHhnjCo,2250200,7me0S5Z40qVWj3gzyK8aC3
Millionär,"187 Strassenbande, Bonez MC, Gzuz",german hip hop,Hip Hop,Sampler 4,2017-07-18,6mw02h3qbWmuq2bJCRjRAe,3378952,"2j2rh3oQh4QEUnNTDKYSJD, 1aS5tqEs9ci5P9KD9tZWa6, 5eioJDe26lOqkAMbuhzZYs"
Mit den Jungz,"187 Strassenbande, Gzuz, Bonez MC, LX",german hip hop,Hip Hop,Sampler 4,2017-07-18,3aDYo34VzVf2i8aJyJk0ca,431433,"2j2rh3oQh4QEUnNTDKYSJD, 5eioJDe26lOqkAMbuhzZYs, 1aS5tqEs9ci5P9KD9tZWa6, 10XY9PZCJKzUFzZOdtlQLU"
High Life,"187 Strassenbande, Bonez MC, RAF Camora, Gzuz, Maxwell",german hip hop,Hip Hop,Sampler 4,2017-07-18,0Vy7fWzknPBpNTwJkGc7Sm,427921,"2j2rh3oQh4QEUnNTDKYSJD, 1aS5tqEs9ci5P9KD9tZWa6, 0Dvx6p8JDyzeOPGmaCIH1L, 5eioJDe26lOqkAMbuhzZYs, 0b62itBWBdLgiecXjXCqKC"
Strip That Down,"Liam Payne, Quavo",,,Strip That Down,2017-05-18,4Ro98RCK90oHqqSZUnTFq5,2851940,"5pUo3fmmHT8bhCyHE52hA6, 0VRj0yCOv2FXJNP47XQnx5"
Ko Ko Bop - Chinese Version,EXO,k-pop,Pop,THE WAR - The 4th Album (Chinese Version),2017-07-18,2UYG331lOP6amEWplE7eno,438302,3cjEqqelV9zb4BYE3qDQ4O
In the End,Linkin Park,"nu metal, rap metal, rock, alternative metal","Metal, Rock",Hybrid Theory (Bonus Edition),2000-10-24,60a0Rd6pjrkxjPbaKzXjfq,48309178,6XyY86QOPPrYVGvF9ch6wz
Numb,Linkin Park,"nu metal, rap metal, rock, alternative metal","Metal, Rock",Meteora,2003-03-25,2nLtzopw4rPReszdYBJU6h,26618238,6XyY86QOPPrYVGvF9ch6wz
What I've Done,Linkin Park,"nu metal, rap metal, rock, alternative metal","Metal, Rock",Minutes to Midnight,2007-05-11,4kfm1uI9QGaoN9qm6CkAMn,11224234,6XyY86QOPPrYVGvF9ch6wz
Numb / Encore,"JAY-Z, Linkin Park","hip hop, east coast hip hop, rap, nu metal, rap metal, rock, alternative metal","Metal, Hip Hop, Rock",Numb / Encore: MTV Ultimate Mash-Ups Presents Collision Course,2004-11-30,5sNESr6pQfIhL3krM8CtZn,6170215,"3nFkdlSjzX9mRTtwJOzDYB, 6XyY86QOPPrYVGvF9ch6wz"
One Step Closer,Linkin Park,"nu metal, rap metal, rock, alternative metal","Metal, Rock",Hybrid Theory (Bonus Edition),2000-10-24,3K4HG9evC7dg3N0R9cYqk4,5104388,6XyY86QOPPrYVGvF9ch6wz
Crawling,Linkin Park,"nu metal, rap metal, rock, alternative metal","Metal, Rock",Hybrid Theory (Bonus Edition),2000-10-24,57BrRMwf9LrcmuOsyGilwr,4099752,6XyY86QOPPrYVGvF9ch6wz
Papercut,Linkin Park,"nu metal, rap metal, rock, alternative metal","Metal, Rock",Hybrid Theory (Bonus Edition),2000-10-24,1Vej0qeQ3ioKwpI6FUbRv1,3270742,6XyY86QOPPrYVGvF9ch6wz
All My Love (feat. Conor Maynard),"Cash Cash, Conor Maynard","edm, ",Electronic,All My Love (feat. Conor Maynard),2017-07-07,1839RWzPRZCVgvamu4sHSN,25737597,"1LOB7jTeEV14pHai6EXSzF, 6mU8ucezzms5I2kNH6HNlu"
Back to You (feat. Bebe Rexha & Digital Farm Animals),"Louis Tomlinson, Bebe Rexha, Digital Farm Animals",,,Back to You (feat. Bebe Rexha & Digital Farm Animals),2017-07-21,7F9vK8hNFMml4GtHsaXui6,232521543,"57WHJIHrjOE3iAxpihhMnp, 64M6ah0SkkRsnPGtGiRAbb, 5fyDppLDl1juIu1BcUT5zh"
One More Light,Linkin Park,"nu metal, rap metal, rock, alternative metal","Metal, Rock",One More Light,2017-05-19,3xXBsjrbG1xQIm1xv1cKOt,7053350,6XyY86QOPPrYVGvF9ch6wz
Somewhere I Belong,Linkin Park,"nu metal, rap metal, rock, alternative metal","Metal, Rock",Meteora,2003-03-25,3agtg0x11wPvLIWkYR39nZ,3281833,6XyY86QOPPrYVGvF9ch6wz
Bleed It Out,Linkin Park,"nu metal, rap metal, rock, alternative metal","Metal, Rock",Minutes to Midnight,2007-05-11,3qmvK8QARSPkFTuKeIXSbs,3378245,6XyY86QOPPrYVGvF9ch6wz
Faint,Linkin Park,"nu metal, rap metal, rock, alternative metal","Metal, Rock",Meteora,2003-03-25,4Yf5bqU3NK4kNOypcrLYwU,2788041,6XyY86QOPPrYVGvF9ch6wz
BURN IT DOWN,Linkin Park,"nu metal, rap metal, rock, alternative metal","Metal, Rock",LIVING THINGS,2012-06-19,7oVEtyuv9NBmnytsCIsY5I,2109493,6XyY86QOPPrYVGvF9ch6wz
Leave Out All The Rest,Linkin Park,"nu metal, rap metal, rock, alternative metal","Metal, Rock",Minutes to Midnight,2007-05-11,1yFiaFeSLpw4nDYTeErRZ6,2473451,6XyY86QOPPrYVGvF9ch6wz
Breaking the Habit,Linkin Park,"nu metal, rap metal, rock, alternative metal","Metal, Rock",Meteora,2003-03-25,6n8TMVyFKoUmDc4apxceRD,1543494,6XyY86QOPPrYVGvF9ch6wz
Talking to Myself,Linkin Park,"nu metal, rap metal, rock, alternative metal","Metal, Rock",One More Light,2017-05-19,7nAfXgeHfDO50upcOjJOaq,3063735,6XyY86QOPPrYVGvF9ch6wz
13 Beaches,Lana Del Rey,,,Lust For Life,2017-07-21,4mq14Qa6OehdiyZFtHcdCH,4161049,00FQb4jTyendYWaN8pK0wa
Cherry,Lana Del Rey,,,Lust For Life,2017-07-21,6eGMMPRVYzpssGgednRvzU,3450309,00FQb4jTyendYWaN8pK0wa
Beautiful People Beautiful Problems (feat. Stevie Nicks),"Lana Del Rey, Stevie Nicks",,,Lust For Life,2017-07-21,3O7p9Itz8PXUoAjD2vmuM6,1370166,"00FQb4jTyendYWaN8pK0wa, 7crPfGd2k81ekOoSqQKWWz"
Points of Authority,Linkin Park,"nu metal, rap metal, rock, alternative metal","Metal, Rock",Hybrid Theory (Bonus Edition),2000-10-24,5egqKwgK5r5rvGD1LrtR7J,801163,6XyY86QOPPrYVGvF9ch6wz
A Place for My Head,Linkin Park,"nu metal, rap metal, rock, alternative metal","Metal, Rock",Hybrid Theory (Bonus Edition),2000-10-24,5rAxhWcgFng3s570sGO2F8,788758,6XyY86QOPPrYVGvF9ch6wz
Invisible,Linkin Park,"nu metal, rap metal, rock, alternative metal","Metal, Rock",One More Light,2017-05-19,6OocN63GLU7NF0wHdewhID,771984,6XyY86QOPPrYVGvF9ch6wz
White Mustang,Lana Del Rey,,,Lust For Life,2017-07-21,2Pn76oik9rWyoBShTSNY9Q,2214969,00FQb4jTyendYWaN8pK0wa
See You Again (feat. Kali Uchis),"Tyler The Creator, Kali Uchis",,,Flower Boy,2017-07-21,7KA4W4McWYRpgf0fWsJZWB,3829038,"4V8LLVI7PbaPR0K2TGSxFF, 1U1el3k54VvEUzo3ybLPlM"
From the Inside,Linkin Park,"nu metal, rap metal, rock, alternative metal","Metal, Rock",Meteora,2003-03-25,60IkVf7UfQXmt5CwkpcX8a,745056,6XyY86QOPPrYVGvF9ch6wz
Runaway,Linkin Park,"nu metal, rap metal, rock, alternative metal","Metal, Rock",Hybrid Theory (Bonus Edition),2000-10-24,6xtQ23d8GEXgcxyUKPtwc5,726149,6XyY86QOPPrYVGvF9ch6wz
Shadow of the Day,Linkin Park,"nu metal, rap metal, rock, alternative metal","Metal, Rock",Minutes to Midnight,2007-05-11,2zjEMw9kkROEbAxIXk6Ivp,722658,6XyY86QOPPrYVGvF9ch6wz
Where This Flower Blooms (feat. Frank Ocean),"Tyler The Creator, Frank Ocean",,,Flower Boy,2017-07-21,6KuXb26rHuRy3ZDse1VRmx,1167174,"4V8LLVI7PbaPR0K2TGSxFF, 2h93pZq0e7k5yf4dywlkpM"
I Ain't Got Time!,Tyler The Creator,,,Flower Boy,2017-07-21,430qNtapCS3Ue1yoSql1oV,1166886,4V8LLVI7PbaPR0K2TGSxFF
Foreword (feat. Rex Orange County),"Tyler The Creator, Rex Orange County",bedroom pop,Pop,Flower Boy,2017-07-21,33i3xxHB4YSYGYbtJrwwO8,690427,"4V8LLVI7PbaPR0K2TGSxFF, 7pbDxGE6nQSZVfiFdq9lOL"
In My Feelings,Lana Del Rey,,,Lust For Life,2017-07-21,7vHmfnKJMWYWzS1H3dC5VF,1607763,00FQb4jTyendYWaN8pK0wa
Boredom (feat. Rex Orange County & Anna of the North),"Tyler The Creator, Rex Orange County, Anna of the North","bedroom pop, ",Pop,Flower Boy,2017-07-21,5WNYg3usc6H8N3MBEp4zVk,2550332,"4V8LLVI7PbaPR0K2TGSxFF, 7pbDxGE6nQSZVfiFdq9lOL, 1mSJCvDX0W7Dn7S9C6vmvI"
Lying from You,Linkin Park,"nu metal, rap metal, rock, alternative metal","Metal, Rock",Meteora (Bonus Edition),2003-03-25,3BmjRmFTESgWZLPSVGp8aG,663976,6XyY86QOPPrYVGvF9ch6wz
Sharp Edges,Linkin Park,"nu metal, rap metal, rock, alternative metal","Metal, Rock",One More Light,2017-05-19,6c0I7CfL9ziGZN8yYkLppP,644080,6XyY86QOPPrYVGvF9ch6wz
Don't Stay,Linkin Park,"nu metal, rap metal, rock, alternative metal","Metal, Rock",Meteora (Bonus Edition),2003-03-25,27gUeiai56GKF6TxvmPJut,611818,6XyY86QOPPrYVGvF9ch6wz
Given Up,Linkin Park,"nu metal, rap metal, rock, alternative metal","Metal, Rock",Minutes to Midnight,2007-05-11,2Sru5y6R0mYhV9nEHMDWJ7,611458,6XyY86QOPPrYVGvF9ch6wz
Halfway Right,Linkin Park,"nu metal, rap metal, rock, alternative metal","Metal, Rock",One More Light,2017-05-19,1KvyBpAxgllKW7bQb0GYCR,607547,6XyY86QOPPrYVGvF9ch6wz
CASTLE OF GLASS,Linkin Park,"nu metal, rap metal, rock, alternative metal","Metal, Rock",LIVING THINGS,2012-06-19,1r1fPuhj9H4VdXr7OK6FL5,580327,6XyY86QOPPrYVGvF9ch6wz
Sometimes...,Tyler The Creator,,,Flower Boy,2017-07-21,4KgTrzmfiWNcVneh2Dd1Ou,579287,4V8LLVI7PbaPR0K2TGSxFF
Pothole (feat. Jaden Smith),"Tyler The Creator, Alexander Brettin, Jaden",,,Flower Boy,2017-07-21,5SxlUF7J8tyFIEF22EomeP,578601,"4V8LLVI7PbaPR0K2TGSxFF, 0VMO6LSExFeqYrtcR8VAre, 0xOeVMOz2fVg5BJY3N6akT"
My December,Linkin Park,"nu metal, rap metal, rock, alternative metal","Metal, Rock",Hybrid Theory (Bonus Edition),2000-10-24,0fxGA5lxrdYNYoE7yJxTNZ,566669,6XyY86QOPPrYVGvF9ch6wz
Garden Shed (feat. Estelle),"Tyler The Creator, Estelle",,,Flower Boy,2017-07-21,6ACiYjq5Q7e6BlhZEHz7cd,560897,"4V8LLVI7PbaPR0K2TGSxFF, 5T0MSzX9RC5NA6gAI6irSn"
Waiting for the End,Linkin Park,"nu metal, rap metal, rock, alternative metal","Metal, Rock",A Thousand Suns,2010-09-08,5JHNg1hxZFT7TDEphhM4wj,553176,6XyY86QOPPrYVGvF9ch6wz
Imitadora,Romeo Santos,"bachata, bachata pop, latin","Latin, Pop",Golden,2017-07-21,6r46lnXFbE9fr2d3KNaGbe,14367878,5lwmRuXgjX8xIwlnauTZIP
