spotify_track_id,song_name,artist_names,artist_ids,yearly_streams,parent_genres,genres,album,album_date,album_label,release_date,release_date_precision,album_type
3eS1VMcEmq2IUgpaeDysCb,One Touch,"Jess Glynne, Jax Jones","4ScCswdRlyA23odg9thgIO, 4Q6nIcaBED8qUel8bBx6Cr",837982,,,Always in Between (Deluxe),2018-10-12,Atlantic Records UK,2018-10-12,day,album
6l26j7uCiDstBiYTuiaInV,In The Dark,YG,0A0FS04o6zMoto8OKPsDwY,2738617,Hip Hop,hyphy,4REAL 4REAL,2019-05-24,Def Jam Recordings,2019-05-24,day,album
7kh95COsNZjnTmc6aF76n7,Homerun (Intro),Paulo Londra,3vQ0GE3mI0dAaxIMYe5g7z,1976895,"Hip Hop, Latin","argentine trap, trap latino, reggaeton",Homerun,2019-05-23,WEA Latina,2019-05-23,day,album
4E6RdcCWMiHTu7zy1VTNDo,Todo Mundo Vai Sofrer - Ao Vivo,Marília Mendonça,1yR65psqiazQpeM79CcGh8,17128250,"Country, Latin","sertanejo, sertanejo universitário, arrocha, forró","Todos Os Cantos, Vol. 2 (ao Vivo)",2019-05-17,Som Livre,2019-05-17,day,single
4dAMdQ6g4kGmnc1MDHsg77,Shotta Flow,NLE Choppa,0ErzCpIMyLcjPiwT4elrtZ,7547746,,,Shotta Flow,2019-01-17,No Love Entertainment,2019-01-17,day,single
0UQwlF2pRkr1lMN6kNNUj3,La Boca,"Mau y Ricky, Camilo","2wkoKEfS6dXwThbyTnZWFU, 28gNT5KBp7IjEOQoevXf9N",42578129,"Pop, Latin","reggaeton, latin pop, colombian pop",Para Aventuras y Curiosidades,2019-05-03,Sony Music Latin,2019-05-03,day,album
5PYQUBXc7NYeI1obMKSJK0,Never Really Over,Katy Perry,6jJ0s89eD6GaHleKKya26X,253198861,Pop,pop,Never Really Over,2019-05-31,Capitol Records,2019-05-31,day,single
0n2nEtLP3OzDdi12ziIekx,SOS,"Avicii, Aloe Blacc","1vCWHaC5f2uS3yhpwWbIA6, 0id62QV2SZZfvBn9xpmuCl",17980462,Electronic,"edm, ",SOS (feat. Aloe Blacc),2019-04-10,Universal Music AB,2019-04-10,day,single
2WyRfGeHo97VC5mP1BBSzr,Mother's Daughter,Miley Cyrus,5YGY8feqx7naU7z4HrwZM6,92062874,,,SHE IS COMING,2019-05-31,RCA Records Label,2019-05-31,day,single
34mnEACakE122UwsaaoMSL,Press,Cardi B,4kYSro6naA4h99UJvo89HB,2222591,,,Press,2019-05-31,Atlantic/KSR,2019-05-31,day,single
1HpzOCZbNWzxvvXfSGtSrX,Find U Again (feat. Camila Cabello),"Mark Ronson, Camila Cabello","3hv9jJF3adDNsBSIQDqcjp, 4nDoRrQiYLoBzwC5BhVJzF",24113854,Pop,pop,Find U Again (feat. Camila Cabello),2019-05-30,Columbia,2019-05-30,day,single
05CwHjIk71RXVU40boRMnR,Call You Mine (feat. Bebe Rexha),"The Chainsmokers, Bebe Rexha","69GGBxA162lTqCwzJG5jLp, 64M6ah0SkkRsnPGtGiRAbb",134937512,,,World War Joy,2019-05-31,Disruptor Records/Columbia,2019-05-31,day,single
3M9Apu4OZfylLTFKvgEtKa,Ritual,"Tiësto, Jonas Blue, Rita Ora","2o5jDhtHVPhrJdv3cEQ99Z, 1HBjj22wzbscIZ9sEb5dyf, 5CCwRZC6euC8Odo6y9X8jr",101321426,Electronic,"edm, trance, big room, house, dance, tropical house, ",Ritual,2019-05-31,"Universal Music, a division of Universal International Music BV",2019-05-31,day,single
2TH65lNHgvLxCKXM3apjxI,Callaita,"Bad Bunny, Tainy","4q3ewBCX7sLwd24euuV69X, 0GM7qgcRCORpGnfcN2tCiB",478232047,Latin,"reggaeton, trap latino, latin, urbano latino",Callaita,2019-05-31,Rimas Entertainment LLC,2019-05-31,day,single
1NF9EkR5OpMaoVWbsllcm9,Under Enemy Arms,Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,3357096,Hip Hop,melodic rap,Under Enemy Arms,2019-05-29,"TenThousand Projects, LLC",2019-05-29,day,single
42zePe03Iq8tvFcJAIKkp8,D.R.E.A.M. (feat. Ghostface Killah),"Miley Cyrus, Ghostface Killah","5YGY8feqx7naU7z4HrwZM6, 6FD0unjzGQhX3b6eMccMJe",2588095,Hip Hop,"east coast hip hop, hardcore hip hop, hip hop",SHE IS COMING,2019-05-31,RCA Records Label,2019-05-31,day,single
7dQFpbs34ufIEU745DVclf,Aute Cuture,ROSALÍA,7ltDVBr6mKbRvohxheJ9h1,7221988,Latin,latin,Aute Cuture,2019-05-30,Columbia,2019-05-30,day,single
6vjymPak0JRQC2P84XlI9t,Unholy,Miley Cyrus,5YGY8feqx7naU7z4HrwZM6,3750611,,,SHE IS COMING,2019-05-31,RCA Records Label,2019-05-31,day,single
3O83h4LS797N23DpweeRAa,All Day And Night - Jax Jones & Martin Solveig Present Europa,"Jax Jones, Martin Solveig, Madison Beer, Europa","4Q6nIcaBED8qUel8bBx6Cr, 1bj5GrcLom5gZFF5t949Xl, 2kRfqPViCqYdSGhYSM9R0Q, 2NlKrNMdpYxGjt3Pvw87rC",32519216,Electronic,"french house, ",Snacks,2018-10-12,Polydor Records,2018-10-12,day,album
1VsqQEYObJsOPaeZwEXRPg,Love Thru The Computer (feat. Justin Bieber),"Gucci Mane, Justin Bieber","13y7CgLHjMVRMDqxdx0Xdo, 1uNFoZAHBGtllmzznpCI3s",3224792,Hip Hop,"southern hip hop, rap, trap, ",Love Thru The Computer (feat. Justin Bieber),2019-05-31,Guwop Enterprises/Atlantic,2019-05-31,day,single
0uZd8cKaTyNogTREourFY5,Cattitude (feat. RuPaul),"Miley Cyrus, RuPaul","5YGY8feqx7naU7z4HrwZM6, 2SdOKxC1sSxEyv8JYERaNe",954824,,,SHE IS COMING,2019-05-31,RCA Records Label,2019-05-31,day,single
5CKtlUULFD5aPVX4PL02H6,Broke Leg (with Quavo & Tyga),"Tory Lanez, Quavo, Tyga","2jku7tDXc6XoB6MO2hFuqg, 0VRj0yCOv2FXJNP47XQnx5, 5LHRHt1k9lMyONurDHEdrp",4867044,,,LoVE me NOw (ReLoAdeD),2018-10-26,Mad Love/Interscope Records,2018-10-26,day,album
3DB14jHq2qNoByUN5W2gz1,Party Up The Street,"Miley Cyrus, Swae Lee, Mike WiLL Made-It","5YGY8feqx7naU7z4HrwZM6, 1zNqQNIdeOUZHb8zbZRFMX, 0NWbwDZY1VkRqFafuQm6wk",891748,,,SHE IS COMING,2019-05-31,RCA Records Label,2019-05-31,day,single
2OKo7g3KfmCt3kyLvUAL0g,The Search,NF,6fOMl44jA4Sp5b9PpYCkzz,4189428,Hip Hop,christian hip hop,The Search,2019-05-30,NF Real Music,2019-05-30,day,single
7rvyVWja33WG9R97oeJAjx,Envy Me,Calboy,0HkcYmcjrBR3SCw9Ld5VZk,20892603,Hip Hop,melodic rap,Wildboy,2019-05-31,Polo Grounds Music/RCA Records,2019-05-31,day,album
1U4W2b7SdGXjNuJ7K591Re,The Most,Miley Cyrus,5YGY8feqx7naU7z4HrwZM6,843346,,,SHE IS COMING,2019-05-31,RCA Records Label,2019-05-31,day,single
7hzjWGFi2HKUGOXp1LiQ3V,Spicy (with Diplo & Charli XCX),"Herve Pagez, Diplo, Charli xcx","31JFnMfmvwzZGdEnXaKGek, 5fMUXHkw8R8eOP2RNVYEZX, 25uiPmTg16RbhZWAqwLBy5",842008,"Pop, Electronic","moombahton, hyperpop, art pop",Spicy (with Diplo & Charli XCX),2019-05-30,Arista France,2019-05-30,day,single
2AHJLtc81zIfj9EKcVEzmJ,La Haine,Luciano,3CJKkU0XuElRT1z8rEtIYg,6144032,Hip Hop,german hip hop,La Haine,2019-05-31,Urban,2019-05-31,day,single
0H0MIfeqip6GKmafftx7kC,Malediven,MERO,5wyWp867LWGjFmYZXVSFnZ,1467890,Hip Hop,"german hip hop, turkish hip hop",Malediven,2019-05-31,Groove Attack TraX,2019-05-31,day,single
6aIAuKNU8JlVaTmoCYYN6U,Glad He's Gone,Tove Lo,4NHQUGzhtTLFvgF5SZesLK,774221,,,Glad He's Gone,2019-05-31,Universal Music AB,2019-05-31,day,single
3gdewACMIVMEWVbyb8O9sY,"Rocket Man (I Think It's Going To Be A Long, Long Time)",Elton John,3PhoLpVuITZKcymswpck5b,6543481,,,Honky Chateau,1972-05-19,EMI,1972-05-19,day,album
6dPyzkyZwoj9LqjQXOFdVv,Press,Cardi B,4kYSro6naA4h99UJvo89HB,17160465,,,Press,2019-05-31,Atlantic/KSR,2019-05-31,day,single
3LzJUPmudZeeJhUpeXYcuV,ReBoTa,Guayna,3OhUwA1syjRoS0WdUL0ATz,1920749,,,ReBoTa,2019-05-25,marginados music,2019-05-25,day,single
1xbtojAZsQjOgiGdGX6ChU,Ransom,Lil Tecca,4Ga1P7PMIsmqEZqhYZQgDo,28852921,Hip Hop,"melodic rap, rap",Ransom,2019-05-22,Galactic,2019-05-22,day,single
6pK5edDoyrn4mWwRSVc2a5,Amor Genuino,Ozuna,1i8SpTcr7yvPOmcqrbnVXY,22783592,Latin,"reggaeton, latin, trap latino, urbano latino",Amor Genuino,2019-06-04,VP Records Corp/Dimelo Vi,2019-06-04,day,single
1w2OwBeojIZI8hTI5WkMkV,MOWGLI II,PNL,3NH8t45zOTqzlZgBvZRjvB,1967738,Hip Hop,pop urbaine,MOWGLI II,2019-06-05,QLF Records,2019-06-05,day,single
6875MeXyCW0wLyT72Eetmo,Starving,"['Hailee Steinfeld', 'Grey', 'Zedd']","['5p7f24Rk5HkUZsaS3BLG5F', '4lDBihdpMlOalxy1jkUbPl', '2qxJFvFYMEDqd7ui6kSAcq']",1249034,Electronic,edm,HAIZ,2016-08-19,Universal Records,2016-08-19,day,album
0uxDHazXSSu9bSZ28LsnAN,Tough Love,"Avicii, Agnes, Vargas & Lagola","1vCWHaC5f2uS3yhpwWbIA6, 6SsTlCsuCYleNza6xGwynu, 2fVW2ix4ANKiofDZIsy1XR",935531,Electronic,"edm, ",Tough Love (feat. Vargas & Lagola),2019-05-09,Universal Music AB,2019-05-09,day,single
0vrmHPfoBadXVr2n0m1aqZ,Heaven,Avicii,1vCWHaC5f2uS3yhpwWbIA6,94962901,Electronic,edm,TIM,2019-06-06,Universal Music AB,2019-06-06,day,album
5tmu5pAFHkUSl8Fo8ncyA4,CIVIL WAR - Bonus,Russ,1z7b1Pr1rSlvWRzsW3HOrS,1901185,,,CIVIL WAR (Bonus),2019-05-08,Columbia,2019-05-08,day,single
6ZEYvUSgON3J5Qe1RYi3Jo,Peace Of Mind (feat. Vargas & Lagola),"Avicii, Vargas & Lagola","1vCWHaC5f2uS3yhpwWbIA6, 2fVW2ix4ANKiofDZIsy1XR",2510356,Electronic,"edm, ",TIM,2019-06-06,Universal Music AB,2019-06-06,day,album
2x0RZdkZcD8QRI53XT4GI5,SOS (feat. Aloe Blacc),"Avicii, Aloe Blacc","1vCWHaC5f2uS3yhpwWbIA6, 0id62QV2SZZfvBn9xpmuCl",175735987,Electronic,"edm, ",TIM,2019-06-06,Universal Music AB,2019-06-06,day,album
22vgEDb5hykfaTwLuskFGD,Sucker,Jonas Brothers,7gOdHgIoIKoe4i9Tta6qdD,283806127,,,Happiness Begins,2019-06-07,Jonas Brothers Recording,2019-06-07,day,album
0DiDStADDVh3SvAsoJAFMk,Only Human,Jonas Brothers,7gOdHgIoIKoe4i9Tta6qdD,182748769,,,Happiness Begins,2019-06-07,Jonas Brothers Recording,2019-06-07,day,album
4c1WgUnHXq2LEncGHKgj1I,Dream Glow (BTS World Original Soundtrack) - Pt. 1,"BTS, Charli xcx","3Nrfpe0tUJi4K4DXYWgMUX, 25uiPmTg16RbhZWAqwLBy5",18648089,Pop,"k-pop, hyperpop, art pop",Dream Glow (BTS World Original Soundtrack) [Pt. 1],2019-06-07,TakeOne Company | BigHit Entertainment,2019-06-07,day,single
3fV9z98dnQLSIPIMMJXCm7,Veleno 7,"Gemitaiz, MadMan","4upwdFMlZBmQ68jP9jPzjK, 3MkkSf3u5KU52Mb2iMrqeX",5357554,Hip Hop,italian trap,Veleno 7,2019-06-07,Universal Music Italia srL.,2019-06-07,day,single
6uFn47ACjqYkc0jADwEdj1,Pop Out (feat. Lil Tjay),"Polo G, Lil Tjay","6AgTAQt8XS6jRWi4sX7w49, 6jGMq4yGs7aQzuGsMgVgZR",154971084,Hip Hop,"brooklyn drill, melodic rap",Die A Legend,2019-06-07,Columbia,2019-06-07,day,album
1jlnBQGP2DtSEhMgQaz7a7,Haute (feat. J Balvin & Chris Brown),"Tyga, J Balvin, Chris Brown","5LHRHt1k9lMyONurDHEdrp, 1vyhD5VmyZ7KMfW5gqLgo5, 7bXgB6jMjp9ATFy66eO08Z",11936580,"Latin, R&B","reggaeton, latin, r&b",Legendary,2019-06-07,Last Kings Music / EMPIRE,2019-06-07,day,album
1yfyIdEw5U2bD5I6gxQCxW,"Tough Love (feat. Agnes, Vargas & Lagola)","Avicii, Agnes, Vargas & Lagola","1vCWHaC5f2uS3yhpwWbIA6, 6SsTlCsuCYleNza6xGwynu, 2fVW2ix4ANKiofDZIsy1XR",7088509,Electronic,"edm, ",TIM,2019-06-06,Universal Music AB,2019-06-06,day,album
5ZwRTJD1bTACtIuW5Iibnu,Tricheur,"Nekfeu, Damso","4LXBc13z5EWsc5N32bLxfH, 2UwqpfQtNuhBwviIC0f2ie",5543306,Hip Hop,pop urbaine,Les étoiles vagabondes,2019-06-06,Universal Music Division Polydor,2019-06-06,day,album
6EBlOYNcZ8MrdEov9lEdV6,Hold The Line (feat. A R I Z O N A),"Avicii, A R I Z O N A","1vCWHaC5f2uS3yhpwWbIA6, 7hOGhpa8RMSuDOWntGIAJt",3226360,Electronic,"edm, ",TIM,2019-06-06,Universal Music AB,2019-06-06,day,album
6kXNnS7JJz0nAv4XEwEmQJ,Heart Upon My Sleeve (feat. Imagine Dragons),"Avicii, Imagine Dragons","1vCWHaC5f2uS3yhpwWbIA6, 53XhwfbYqKCa1cC15pYq2q",3925187,Electronic,"edm, ",TIM,2019-06-06,Universal Music AB,2019-06-06,day,album
1vYh9x8UmFTLbXiizk9Qc5,I Believe,Jonas Brothers,7gOdHgIoIKoe4i9Tta6qdD,2566864,,,Happiness Begins,2019-06-07,Jonas Brothers Recording,2019-06-07,day,album
0HZgYFimoJG9Ijy8InUWcV,Bad Reputation (feat. Joe Janiak),"Avicii, Joe Janiak","1vCWHaC5f2uS3yhpwWbIA6, 142TY556WknD1ZRV8XilJQ",3194944,Electronic,"edm, tropical house",TIM,2019-06-06,Universal Music AB,2019-06-06,day,album
2QEnZJ8FwpBoyLKcFcgceT,Government Official,Future,1RyvyyTE3xzB2ZywiAwp0i,2471438,Hip Hop,rap,SAVE ME,2019-06-07,Epic/Freebandz,2019-06-07,day,album
7yfi8B8opXjnRh4VZnOkz9,Cool,Jonas Brothers,7gOdHgIoIKoe4i9Tta6qdD,4620136,,,Happiness Begins,2019-06-07,Jonas Brothers Recording,2019-06-07,day,album
2toVe5hfuIi97ytDPDbQFt,Taste (feat. Offset),"Tyga, Offset","5LHRHt1k9lMyONurDHEdrp, 4DdkRBBYG6Yk9Ka8tdJ9BW",62264595,,,Legendary,2019-06-07,Last Kings Music / EMPIRE,2019-06-07,day,album
6NVjujGb9fnl25fjzm5dTy,Freak (feat. Bonn),"Avicii, Bonn","1vCWHaC5f2uS3yhpwWbIA6, 7Io0XduXk7aOHFHA7sLru2",1660808,Electronic,"edm, ",TIM,2019-06-06,Universal Music AB,2019-06-06,day,album
3MhNgzZwFtUF6jSr6pRSkW,Ain't A Thing (feat. Bonn),"Avicii, Bonn","1vCWHaC5f2uS3yhpwWbIA6, 7Io0XduXk7aOHFHA7sLru2",977771,Electronic,"edm, ",TIM,2019-06-06,Universal Music AB,2019-06-06,day,album
2n6red10oCd6YhlEUp6jXy,Used To Be,Jonas Brothers,7gOdHgIoIKoe4i9Tta6qdD,967592,,,Happiness Begins,2019-06-07,Jonas Brothers Recording,2019-06-07,day,album
79JBjIq90BrQ8Ws0pUhlzD,Mad Love,Mabel,1MIVXf74SZHmTIp4V4paH4,61382579,,,Mad Love,2019-06-07,Polydor Records,2019-06-07,day,single
3eG36tERWexe2lm75Ea3Y8,Cheum,Nekfeu,4LXBc13z5EWsc5N32bLxfH,928881,,,Les étoiles vagabondes,2019-06-06,Universal Music Division Polydor,2019-06-06,day,album
1FN3Bo2tGTBxvEb5b83vFV,Les étoiles vagabondes,Nekfeu,4LXBc13z5EWsc5N32bLxfH,917471,,,Les étoiles vagabondes,2019-06-06,Universal Music Division Polydor,2019-06-06,day,album
76F54HHrw84yqAYqrAJkbr,Every Single Time,Jonas Brothers,7gOdHgIoIKoe4i9Tta6qdD,903223,,,Happiness Begins,2019-06-07,Jonas Brothers Recording,2019-06-07,day,album
2hgk8iKN9UdoM4ILlJ9F5N,Love Her,Jonas Brothers,7gOdHgIoIKoe4i9Tta6qdD,886348,,,Happiness Begins,2019-06-07,Jonas Brothers Recording,2019-06-07,day,album
7dxKdQC9Vo1hDxIUnt1z0Q,Rollercoaster,Jonas Brothers,7gOdHgIoIKoe4i9Tta6qdD,873040,,,Happiness Begins,2019-06-07,Jonas Brothers Recording,2019-06-07,day,album
24eP9hGnGR6RCQvllQVkCm,Don't Throw it Away,Jonas Brothers,7gOdHgIoIKoe4i9Tta6qdD,862750,,,Happiness Begins,2019-06-07,Jonas Brothers Recording,2019-06-07,day,album
6aPDvttLmezuUlv60ExTH9,Fades Away (feat. Noonie Bao),"Avicii, Noonie Bao","1vCWHaC5f2uS3yhpwWbIA6, 1vIuPjtFhqIPE2n9W2ePgO",841061,Electronic,"edm, ",TIM,2019-06-06,Universal Music AB,2019-06-06,day,album
48MQ3gJuiksM6zyLPRTFKj,Alunissons,Nekfeu,4LXBc13z5EWsc5N32bLxfH,836561,,,Les étoiles vagabondes,2019-06-06,Universal Music Division Polydor,2019-06-06,day,album
3tZ4zv4UuenjJGSNUMfBNG,XanaX Damage,Future,1RyvyyTE3xzB2ZywiAwp0i,832656,Hip Hop,rap,SAVE ME,2019-06-07,Epic/Freebandz,2019-06-07,day,album
02itaCXOdC54J0ISjqqFAp,All Around The World (La La La),"R3HAB, A Touch Of Class","6cEuCEZu7PAE9ZSzLLc2oQ, 5wTdspmxzb8V4ZjvDodpBo",105576121,"Electronic, Pop","slap house, edm, europop, eurodance",All Around The World (La La La),2019-04-05,Virgin,2019-04-05,day,single
7zGEU6BXl2c4TxpzIAr7BI,Never Leave Me (feat. Joe Janiak),"Avicii, Joe Janiak","1vCWHaC5f2uS3yhpwWbIA6, 142TY556WknD1ZRV8XilJQ",820031,Electronic,"edm, tropical house",TIM,2019-06-06,Universal Music AB,2019-06-06,day,album
5s8LepdwU0THzpd0M7nLsa,Te Soñé De Nuevo,Ozuna,1i8SpTcr7yvPOmcqrbnVXY,51390232,Latin,"reggaeton, latin, trap latino, urbano latino",Te Soñé De Nuevo,2019-06-06,VP Records Corp/Dimelo Vi,2019-06-06,day,single
6bWBLZLBRQEJ5KsLicouNB,I Think I'm OKAY (with YUNGBLUD & Travis Barker),"mgk, YUNGBLUD, Travis Barker","6TIYQ3jFPwQSRmorSezPxX, 6Ad91Jof8Niiw0lGLLi3NW, 4exLIFE8sISLr28sqG1qNX",10128370,Rock,rap rock,I Think I'm OKAY (with YUNGBLUD & Travis Barker),2019-06-06,Bad Boy/Interscope Records,2019-06-06,day,single
5dVUSdsePmEKkq4ryfrobU,Excuse Me Mr Sir (feat. Vargas & Lagola),"Avicii, Vargas & Lagola","1vCWHaC5f2uS3yhpwWbIA6, 2fVW2ix4ANKiofDZIsy1XR",814061,Electronic,"edm, ",TIM,2019-06-06,Universal Music AB,2019-06-06,day,album
7fiFJADUcHwTdYLmnZeLAy,Hesitate,Jonas Brothers,7gOdHgIoIKoe4i9Tta6qdD,810407,,,Happiness Begins,2019-06-07,Jonas Brothers Recording,2019-06-07,day,album
2SlzpQnpdEetONMktRWUKS,Takotsubo,Nekfeu,4LXBc13z5EWsc5N32bLxfH,804253,,,Les étoiles vagabondes,2019-06-06,Universal Music Division Polydor,2019-06-06,day,album
3OmMEncU5Z8hZJVKwAMZpk,Dans l'univers,"Nekfeu, Vanessa Paradis","4LXBc13z5EWsc5N32bLxfH, 1FmxE030Xe2H8Bn9bdv6Pd",801164,"Easy listening, Electronic, Pop","variété française, chanson, french pop, french house",Les étoiles vagabondes,2019-06-06,Universal Music Division Polydor,2019-06-06,day,album
31ljIjVJOgopnyNposqPhm,Elle pleut,"Nekfeu, Nemir","4LXBc13z5EWsc5N32bLxfH, 5f6nz3iqzrfiUfKOIKvLvd",798518,,,Les étoiles vagabondes,2019-06-06,Universal Music Division Polydor,2019-06-06,day,album
4Sokm1cWK36H2WctWWRGf1,Irina Shayk,Ufo361,5pVRwX5ZQR7hfJ18w8ZYkl,785727,Hip Hop,"german hip hop, turkish hip hop",Irina Shayk,2019-06-07,Stay High,2019-06-07,day,single
5BX0UF54txMgYG73sVNeJJ,Menteur menteur,Nekfeu,4LXBc13z5EWsc5N32bLxfH,778252,,,Les étoiles vagabondes,2019-06-06,Universal Music Division Polydor,2019-06-06,day,album
0sSvwmaVvkcIARs3uaLmlj,Voyage léger,Nekfeu,4LXBc13z5EWsc5N32bLxfH,774927,,,Les étoiles vagabondes,2019-06-06,Universal Music Division Polydor,2019-06-06,day,album
6DibqiBTKMob2SjBwKqRfS,Happy When I'm Sad,Jonas Brothers,7gOdHgIoIKoe4i9Tta6qdD,770528,,,Happiness Begins,2019-06-07,Jonas Brothers Recording,2019-06-07,day,album
5md87aD3pGXRghKUbZdyh8,Strangers,Jonas Brothers,7gOdHgIoIKoe4i9Tta6qdD,759149,,,Happiness Begins,2019-06-07,Jonas Brothers Recording,2019-06-07,day,album
5AiqL0ezAAauDuVK5EJvXU,NENENE,Fero47,4A7HeXSd4HtQuf6IR5XZ1b,753790,Hip Hop,german hip hop,NENENE,2019-06-07,Epic/Fero47,2019-06-07,day,single
4ANFPo7dzs2DdPuONXC9bp,Please Tell Me,Future,1RyvyyTE3xzB2ZywiAwp0i,745157,Hip Hop,rap,SAVE ME,2019-06-07,Epic/Freebandz,2019-06-07,day,album
5MoU7TaAvgBa8W0XVwXAd7,Trust,Jonas Brothers,7gOdHgIoIKoe4i9Tta6qdD,744921,,,Happiness Begins,2019-06-07,Jonas Brothers Recording,2019-06-07,day,album
064tgRK6FYBwikCdxaHFV1,Comeback,Jonas Brothers,7gOdHgIoIKoe4i9Tta6qdD,742973,,,Happiness Begins,2019-06-07,Jonas Brothers Recording,2019-06-07,day,album
7FEwp8BavoEVE3AnxJDchc,No Guidance (feat. Drake),"Chris Brown, Drake","7bXgB6jMjp9ATFy66eO08Z, 3TVXtAsR1Inumwj472S9r4",44652863,"Hip Hop, R&B","r&b, rap, hip hop",No Guidance (feat. Drake),2019-06-08,Chris Brown Entertainment/RCA Records,2019-06-08,day,single
1IBUPdwV9TvaipSODdt8QY,Maghreb Gang (feat. French Montana & Khaled),"Farid Bang, French Montana, Khaled","2JwyRtuXf2l6sTnSnGVIa1, 6vXTefBL93Dj5IqAWq6OTv, 28ztjHIXceRRntmTUfnmUX",8319805,"Hip Hop, Traditional music","german hip hop, raï, gnawa",Maghreb Gang (feat. French Montana & Khaled),2019-06-07,Farid Bang/WM Germany,2019-06-07,day,single
0XPsOSYzDJZJArevQNm2AR,Speechless (Full),Naomi Scott,2Zi3RrdQqk63Xj0914STkS,9537535,,,Aladdin (Original Motion Picture Soundtrack),2019-05-22,Walt Disney Records,2019-05-22,day,compilation
4eqrNsKy9Mvg1fvfsTVIAE,"Down Bad (feat. JID, Bas, J. Cole, EARTHGANG & Young Nudy)","Dreamville, JID, Bas, J. Cole, EARTHGANG, Young Nudy","1iNqsUDUraNWrj00bqssQG, 6U3ybJ9UHNKEdsH7ktGBZ7, 70gP6Ry4Uo0Yx6uzPIdaiJ, 6l3HvQ5sa6mXTsMTB19rO5, 5MbNzCW3qokGyoo9giHA3V, 5yPzzu25VzEk8qrGTLIrE1",5265000,Hip Hop,"rap, ",1-888-88-DREAM,2019-06-12,Dreamville/Interscope Records,2019-06-12,day,single
6H7fWtwEUHVfTyZD7zeG4w,when the party's over - Recorded at Spotify Studios NYC,Lewis Capaldi,4GNC7GD6oZMSxPGyXy4MNB,6156010,Pop,soft pop,Spotify Singles,2019-06-12,Vertigo Berlin,2019-06-12,day,single
29fRTIKsJhLUJoldM89GZS,You Need To Calm Down,Taylor Swift,06HL4z0CvFAxyc27GXpf02,155478693,,,You Need To Calm Down,2019-06-14,TBD,2019-06-14,day,single
1f38Gx6xQz6r4H1jGVNBJo,Loco Contigo (with J. Balvin & Tyga),"DJ Snake, J Balvin, Tyga","540vIaP2JwjQb9dm3aArA4, 1vyhD5VmyZ7KMfW5gqLgo5, 5LHRHt1k9lMyONurDHEdrp",85180047,Latin,"reggaeton, latin, ",Loco Contigo (with J. Balvin & Tyga),2019-06-13,DJ Snake Music Productions Limited/Geffen Records,2019-06-13,day,single
3xaugmCyXrVkrDTXbFkMW3,Sanctuary,Joji,3MZsBdqDrRTJihTHQrO6Dq,32445140,,,Sanctuary,2019-06-14,88rising Music/Warner Records,2019-06-14,day,single
5XkyZyKMdFungjDb9cUKc3,A Brand New Day (BTS World Original Soundtrack) [Pt. 2],"BTS, Zara Larsson","3Nrfpe0tUJi4K4DXYWgMUX, 1Xylc3o4UrD53lo9CvFvVg",4383131,Pop,"k-pop, ",A Brand New Day (BTS World Original Soundtrack) [Pt. 2],2019-06-14,TakeOne Company | BigHit Entertainment,2019-06-14,day,single
5b195aHKKd6oTr4f7DoRCo,Olabilir,MERO,5wyWp867LWGjFmYZXVSFnZ,16386031,Hip Hop,"german hip hop, turkish hip hop",Olabilir,2019-06-14,Groove Attack TraX,2019-06-14,day,single
4Rif4wqdvzy84dhP1apC4Y,Royal Rumble,"Kalazh44, Capital Bra, Samra, Nimo, Luciano","5sRQkVexJlax2iISuqL8cV, 4WZGDpNwrC0vNQyl9QzF7d, 6h1s4i4XKIYv4ErDelLDN0, 3ZuBEj9ppJe8GSdKaMTfMN, 3CJKkU0XuElRT1z8rEtIYg",7283129,Hip Hop,german hip hop,Royal Rumble,2019-06-14,Kalazh44,2019-06-14,day,single
12iDo4Kdw9vA2X1lN3UTVu,Focus (feat. 21 Savage),"Bazzi, 21 Savage","4GvEc3ANtPPjt1ZJllr5Zl, 1URnnhqYAYcrqrcwql10ft",20884227,,,Focus (feat. 21 Savage),2019-06-13,iamcosmic,2019-06-13,day,single
5KPKjcE2trO2hBWRzkb2Mo,Bounce Back,Little Mix,3e7awlrlDSwF3iM0WBjGMp,3621985,,,Bounce Back,2019-06-14,RCA Records Label,2019-06-14,day,single
2JoIjuzRplpYGvvLpSW2on,Sad Song (feat. TINI),"Alesso, TINI","4AVFqumd2ogHFlRbKIjp1t, 7vXDAI8JwjW531ouMGbfcp",2832581,"Electronic, Pop","edm, latin pop",Sad Song (feat. TINI),2019-06-14,10:22 pm,2019-06-14,day,single
2QpxC2yag7Ec7Ut1dovXKb,Diamonds (feat. Capital Bra),"Summer Cem, Capital Bra","3drqpTL4sQOckmAfF9i1wg, 4WZGDpNwrC0vNQyl9QzF7d",10008216,Hip Hop,german hip hop,Diamonds (feat. Capital Bra),2019-06-14,Banger Musik/WM Germany,2019-06-14,day,single
